time [s],adc1_med,adc1_med_ema,adc[0],servo1.encoder.angle,servo1.encoder.angularVelocity,servo1.positionSetpoint,
15.45,0,0,0,606.588,0,0,
15.46,0,0,0,606.588,0,0,
15.47,0,0,0,606.588,0,0,
15.48,0,0,0,606.588,0,0,
15.49,0,0,0,606.588,0,0,
15.5,0,0,0,606.588,0,0,
15.51,0,0,0,606.588,0,0,
15.52,0,0,0,606.588,0,0,
15.53,0,0,0,606.588,0,0,
15.5401,0,0,0,606.588,0,0,
15.55,0,0,0,606.588,0,0,
15.56,0,0,0,606.588,0,0,
15.57,0,0,0,606.588,0,0,
15.58,0,0,0,606.588,0,0,
15.59,0,0,0,606.588,0,0,
15.6,0,0,0,606.588,0,0,
15.61,0,0,0,606.588,0,0,
15.62,0,0,0,606.588,0,0,
15.63,0,0,0,606.588,0,0,
15.64,0,0,0,606.588,0,0,
15.65,0,0,0,606.588,0,0,
15.66,0,0,0,606.588,0,0,
15.67,0,0,0,606.588,0,0,
15.68,0,0,0,606.588,0,0,
15.69,0,0,0,606.588,0,0,
15.7,0,0,0,606.588,0,0,
15.71,0,0,0,606.588,0,0,
15.72,0,0,0,606.588,0,0,
15.73,0,0,0,606.588,0,0,
15.74,0,0,0,606.588,0,0,
15.75,0,0,0,606.588,0,0,
15.76,0,0,0,606.588,0,0,
15.77,0,0,0,606.588,0,0,
15.78,0,0,0,606.588,0,0,
15.79,0,0,0,606.588,0,0,
15.8,0,0,0,606.588,0,0,
15.81,0,0,0,606.588,0,0,
15.82,0,0,0,606.588,0,0,
15.83,0,0,0,606.588,0,0,
15.84,0,0,0,606.588,0,0,
15.85,0,0,0,606.588,0,0,
15.86,0,0,0,606.588,0,0,
15.87,0,0,0,606.588,0,0,
15.88,0,0,0,606.588,0,0,
15.89,0,0,0,606.588,0,0,
15.9,0,0,0,606.588,0,0,
15.91,0,0,0,606.588,0,0,
15.92,0,0,0,606.588,0,0,
15.93,0,0,0,606.588,0,0,
15.94,0,0,0,606.588,0,0,
15.95,0,0,0,606.588,0,0,
15.96,0,0,0,606.588,0,0,
15.97,0,0,0,606.588,0,0,
15.98,0,0,0,606.588,0,0,
15.99,0,0,0,606.588,0,0,
16,0,0,0,606.588,0,0,
16.01,0,0,0,606.588,0,0,
16.02,0,0,0,606.588,0,0,
16.03,0,0,0,606.588,0,0,
16.04,0,0,0,606.588,0,0,
16.05,0,0,0,606.588,0,0,
16.06,0,0,0,606.588,0,0,
16.07,0,0,0,606.588,0,0,
16.08,0,0,0,606.551,-6.16455,0,
16.09,0,0,0,606.484,-9.21631,0,
16.1,0,0,0,606.379,-12.2681,0,
16.11,0,0,0,606.238,-15.3809,0,
16.12,0,0,0,606.066,-21.4844,0,
16.13,0,0,0,605.863,-24.5972,0,
16.14,0,0,0,605.685,-24.5666,0,
16.15,0,0,0,605.433,-24.5666,0,
16.16,0,0,0,605.156,-27.6794,0,
16.17,0,0,0,604.855,-33.8135,0,
16.18,0,0,0,604.542,-33.8135,0,
16.19,0,0,0,604.216,-30.7312,0,
16.2,0,0,0,603.859,-36.8652,0,
16.21,0,0,0,603.577,-36.8652,0,
16.22,0,0,0,603.202,-39.9475,0,
16.23,0,0,0,602.815,-36.8652,0,
16.24,0,0,0,602.421,-36.8652,0,
16.25,0,0,0,602.016,-43.0298,0,
16.26,0,0,0,601.61,-39.9475,0,
16.27,0,0,0,601.192,-43.0298,0,
16.28,0,0,0,600.774,-43.0298,0,
16.29,0,0,0,600.43,-39.9475,0,
16.3,0,0,0,600.006,-39.9475,0,
16.31,0,0,0,599.57,-43.0298,0,
16.32,0,0,0,599.127,-46.0815,0,
16.33,0,0,0,598.691,-46.0815,0,
16.34,0,0,0,598.255,-43.0298,0,
16.35,0,0,0,597.812,-42.9993,0,
16.36,0,0,0,597.364,-46.1121,0,
16.37,0,0,0,597.007,-43.0298,0,
16.38,0,0,0,596.558,-43.0298,0,
16.39,0,0,0,596.11,-46.0815,0,
16.4,0,0,0,595.661,-49.1943,0,
16.41,0,0,0,595.219,-43.0298,0,
16.42,0,0,0,594.764,-43.0298,0,
16.43,0,0,0,594.309,-46.1121,0,
16.44,0,0,0,593.947,-46.1121,0,
16.45,0,0,0,593.492,-46.0815,0,
16.46,0,0,0,593.031,-49.1638,0,
16.47,0,0,0,592.576,-46.1121,0,
16.48,0,0,0,592.121,-46.0815,0,
16.49,0,0,0,591.667,-43.0298,0,
16.5,0,0,0,591.212,-43.0298,0,
16.51,0,0,0,590.843,-46.0815,0,
16.52,0,0,0,590.382,-46.0815,0,
16.53,0,0,0,589.921,-46.0815,0,
16.54,0,0,0,589.467,-43.0298,0,
16.55,0,0,0,589,-46.0815,0,
16.56,0,0,0,588.532,-49.1638,0,
16.57,0,0,0,588.072,-46.0815,0,
16.58,0,0,0,587.611,-42.9993,0,
16.59,0,0,0,587.143,-46.1121,0,
16.6,0,0,0,586.769,-46.0815,0,
16.61,0,0,0,586.302,-46.1121,0,
16.62,0,0,0,585.835,-46.0815,0,
16.63,0,0,0,585.361,-49.1638,0,
16.64,0,0,0,584.894,-49.1943,0,
16.65,0,0,0,584.427,-49.1333,0,
16.66,0,0,0,584.058,-43.0298,0,
16.67,0,0,0,583.585,-46.0815,0,
16.68,0,0,0,583.112,-49.1638,0,
16.69,0,0,0,582.639,-46.1121,0,
16.7,0,0,0,582.166,-49.1638,0,
16.71,0,0,0,581.692,-46.0815,0,
16.72,0,0,0,581.219,-46.1121,0,
16.73,0,0,0,580.74,-49.1333,0,
16.74,0,0,0,580.365,-46.1121,0,
16.75,0,0,0,579.892,-46.0815,0,
16.76,0,0,0,579.412,-49.1638,0,
16.77,0,0,0,578.939,-49.1638,0,
16.78,0,0,0,578.46,-49.1638,0,
16.79,0,0,0,577.987,-49.1638,0,
16.8,0,0,0,577.507,-46.1121,0,
16.81,0,0,0,577.126,-49.1638,0,
16.82,0,0,0,576.641,-46.1121,0,
16.83,0,0,0,576.161,-46.0815,0,
16.84,0,0,0,575.676,-49.1638,0,
16.85,0,0,0,575.197,-49.1943,0,
16.86,0,0,0,574.717,-49.1638,0,
16.87,0,0,0,574.238,-46.0815,0,
16.88,0,0,0,573.759,-49.1943,0,
16.89,0,0,0,573.267,-49.1943,0,
16.9,0,0,0,572.886,-46.0815,0,
16.91,0,0,0,572.4,-46.1121,0,
16.92,0,0,0,571.915,-49.1638,0,
16.93,0,0,0,571.423,-49.1638,0,
16.94,0,0,0,570.938,-46.1121,0,
16.95,0,0,0,570.452,-46.1121,0,
16.96,0,0,0,570.059,-46.0815,0,
16.97,0,0,0,569.58,-49.1943,0,
16.98,0,0,0,569.088,-49.1333,0,
16.99,0,0,0,568.596,-49.1638,0,
17,0,0,0,568.105,-49.1638,0,
17.01,0,0,0,567.619,-49.1638,0,
17.02,0,0,0,567.128,-49.1638,0,
17.03,0,0,0,566.734,-49.1638,0,
17.04,0,0,0,566.144,-49.1638,0,
17.05,0,0,0,565.751,-49.1333,0,
17.06,0,0,0,565.259,-49.1943,0,
17.07,0,0,0,564.762,-49.1638,0,
17.08,0,0,0,564.27,-49.1638,0,
17.09,0,0,0,563.778,-49.1638,0,
17.1,0,0,0,563.287,-49.1943,0,
17.11,0,0,0,562.893,-49.1333,0,
17.12,0,0,0,562.396,-49.1638,0,
17.13,0,0,0,561.898,-49.1638,0,
17.14,0,0,0,561.406,-49.1638,0,
17.15,0,0,0,560.902,-52.2156,0,
17.16,0,0,0,560.41,-49.1943,0,
17.17,0,0,0,559.907,-52.2461,0,
17.18,0,0,0,559.409,-52.2156,0,
17.19,0,0,0,558.911,-49.1333,0,
17.2,0,0,0,558.518,-49.1638,0,
17.21,0,0,0,558.02,-49.1638,0,
17.22,0,0,0,557.516,-52.2461,0,
17.23,0,0,0,557.018,-49.1943,0,
17.24,0,0,0,556.52,-52.2461,0,
17.25,0,0,0,556.016,-52.2156,0,
17.26,0,0,0,555.617,-49.1943,0,
17.27,0,0,0,555.113,-52.2461,0,
17.28,0,0,0,554.609,-52.2156,0,
17.29,0,0,0,554.111,-52.2461,0,
17.3,0,0,0,553.601,-52.2461,0,
17.31,0,0,0,553.103,-52.2461,0,
17.32,0,0,0,552.6,-49.1638,0,
17.33,0,0,0,552.2,-49.1638,0,
17.34,0,0,0,551.696,-49.1638,0,
17.35,0,0,0,551.192,-49.1638,0,
17.36,0,0,0,550.682,-52.2156,0,
17.37,0,0,0,550.184,-49.1638,0,
17.38,0,0,0,549.668,-52.2461,0,
17.39,0,0,0,549.164,-52.2461,0,
17.4,0,0,0,548.759,-49.1333,0,
17.4101,0,0,0,548.255,-49.1638,0,
17.42,0,0,0,547.751,-49.1638,0,
17.43,0,0,0,547.241,-49.1333,0,
17.44,0,0,0,546.731,-52.2461,0,
17.45,0,0,0,546.227,-49.1638,0,
17.46,0,0,0,545.71,-52.2461,0,
17.47,0,0,0,545.206,-49.1638,0,
17.48,0,0,0,544.801,-49.1638,0,
17.49,0,0,0,544.285,-52.2461,0,
17.5,0,0,0,543.775,-52.2156,0,
17.51,0,0,0,543.264,-55.2978,0,
17.52,0,0,0,542.761,-49.1638,0,
17.53,0,0,0,542.25,-52.2766,0,
17.54,0,0,0,541.74,-52.2461,0,
17.55,0,0,0,541.224,-52.2156,0,
17.56,0,0,0,540.819,-52.2461,0,
17.57,0,0,0,540.308,-49.1638,0,
17.58,0,0,0,539.792,-52.2461,0,
17.59,0,0,0,539.276,-52.2156,0,
17.6,0,0,0,538.766,-52.2461,0,
17.61,0,0,0,538.25,-52.2461,0,
17.62,0,0,0,537.734,-52.2461,0,
17.63,0,0,0,537.322,-55.2978,0,
17.64,0,0,0,536.806,-55.2978,0,
17.65,0,0,0,536.295,-52.2766,0,
17.66,0,0,0,535.785,-49.1638,0,
17.67,0,0,0,535.269,-49.1638,0,
17.68,0,0,0,534.753,-49.1638,0,
17.69,0,0,0,534.237,-49.1638,0,
17.7,0,0,0,533.819,-49.1638,0,
17.71,0,0,0,533.303,-52.2156,0,
17.72,0,0,0,532.786,-52.2156,0,
17.73,0,0,0,532.27,-52.2461,0,
17.74,0,0,0,531.754,-49.1638,0,
17.75,0,0,0,531.238,-49.1638,0,
17.76,0,0,0,530.721,-49.1333,0,
17.77,0,0,0,530.205,-49.1333,0,
17.78,0,0,0,529.787,-49.1638,0,
17.79,0,0,0,529.271,-49.1638,0,
17.8,0,0,0,528.755,-49.1638,0,
17.81,0,0,0,528.233,-52.2156,0,
17.82,0,0,0,527.716,-52.2461,0,
17.83,0,0,0,527.194,-52.2461,0,
17.84,0,0,0,526.672,-52.2461,0,
17.85,0,0,0,526.254,-49.1638,0,
17.86,0,0,0,525.737,-49.1638,0,
17.87,0,0,0,525.221,-49.1943,0,
17.88,0,0,0,524.693,-55.3284,0,
17.89,0,0,0,524.17,-52.2156,0,
17.9,0,0,0,523.648,-52.2461,0,
17.91,0,0,0,523.132,-49.1638,0,
17.92,0,0,0,522.615,-49.1943,0,
17.93,0,0,0,522.191,-52.2461,0,
17.94,0,0,0,521.669,-52.2156,0,
17.95,0,0,0,521.141,-55.3284,0,
17.96,0,0,0,520.624,-49.1943,0,
17.97,0,0,0,520.096,-55.3284,0,
17.98,0,0,0,519.573,-52.2461,0,
17.99,0,0,0,519.051,-52.2156,0,
18,0,0,0,518.633,-49.1333,0,
18.01,0,0,0,518.117,-49.1943,0,
18.02,0,0,0,517.588,-55.3284,0,
18.03,0,0,0,517.066,-52.2461,0,
18.04,0,0,0,516.544,-49.1333,0,
18.05,0,0,0,516.015,-55.2978,0,
18.06,0,0,0,515.487,-52.2461,0,
18.07,0,0,0,515.069,-52.2461,0,
18.08,0,0,0,514.546,-52.2461,0,
18.09,0,0,0,514.024,-52.2461,0,
18.1,0,0,0,513.496,-52.2461,0,
18.11,0,0,0,512.973,-52.2461,0,
18.12,0,0,0,512.445,-52.2461,0,
18.13,0,0,0,511.922,-49.1791,0,
18.14,0,0,0,511.394,-52.2308,0,
18.15,0,0,0,510.865,-52.2308,0,
18.16,0,0,0,510.447,-49.1638,0,
18.17,0,0,0,509.919,-52.2308,0,
18.18,0,0,0,509.396,-49.1638,0,
18.1902,0,0,0,508.868,-55.2978,0,
18.2,0,0,0,508.339,-52.2308,0,
18.21,0,0,0,507.811,-55.3131,0,
18.22,0,0,0,507.282,-52.2308,0,
18.23,0,0,0,506.858,-52.2308,0,
18.24,0,0,0,506.33,-52.2308,0,
18.25,0,0,0,505.801,-52.2461,0,
18.26,0,0,0,505.267,-55.2978,0,
18.27,0,0,0,504.744,-52.2308,0,
18.28,0,0,0,504.216,-52.2461,0,
18.29,0,0,0,503.687,-52.2308,0,
18.3,0,0,0,503.263,-55.3131,0,
18.31,0,0,0,502.735,-49.1486,0,
18.32,0,0,0,502.2,-55.3131,0,
18.33,0,0,0,501.678,-49.1638,0,
18.34,0,0,0,501.143,-52.2308,0,
18.35,0,0,0,500.615,-52.2308,0,
18.36,0,0,0,500.08,-55.3131,0,
18.37,0,0,0,499.551,-55.3131,0,
18.38,0,0,0,499.127,-52.2613,0,
18.39,0,0,0,498.599,-52.2308,0,
18.4,0,0,0,498.064,-52.2308,0,
18.41,0,0,0,497.536,-55.2978,0,
18.42,0,0,0,497.007,-49.1791,0,
18.43,0,0,0,496.472,-52.2461,0,
18.44,0,0,0,495.944,-52.2308,0,
18.45,0,0,0,495.514,-55.3131,0,
18.46,0,0,0,494.985,-52.2308,0,
18.47,0,0,0,494.451,-55.3131,0,
18.48,0,0,0,493.922,-52.2308,0,
18.49,0,0,0,493.394,-49.1638,0,
18.5,0,0,0,492.853,-55.2978,0,
18.51,0,0,0,492.324,-55.3131,0,
18.52,0,0,0,491.894,-49.1791,0,
18.53,0,0,0,491.366,-55.3131,0,
18.54,0,0,0,490.831,-52.2461,0,
18.55,0,0,0,490.296,-55.3131,0,
18.56,0,0,0,489.768,-55.3131,0,
18.57,0,0,0,489.233,-52.2308,0,
18.58,0,0,0,488.698,-52.2308,0,
18.59,0,0,0,488.164,-55.3131,0,
18.6,0,0,0,487.74,-52.2308,0,
18.61,0,0,0,487.199,-55.3131,0,
18.62,0,0,0,486.664,-55.2978,0,
18.63,0,0,0,486.136,-52.2308,0,
18.64,0,0,0,485.601,-52.2308,0,
18.65,0,0,0,485.073,-55.3131,0,
18.66,0,0,0,484.544,-52.2461,0,
18.67,0,0,0,484.108,-49.1638,0,
18.68,0,0,0,483.573,-55.2978,0,
18.69,0,0,0,483.038,-55.3131,0,
18.7,0,0,0,482.504,-52.2308,0,
18.71,0,0,0,481.969,-52.2308,0,
18.72,0,0,0,481.428,-55.3131,0,
18.73,0,0,0,480.9,-52.2308,0,
18.74,0,0,0,480.365,-52.2308,0,
18.75,0,0,0,479.935,-52.2461,0,
18.76,0,0,0,479.4,-55.3131,0,
18.77,0,0,0,478.866,-52.2461,0,
18.78,0,0,0,478.331,-49.1638,0,
18.79,0,0,0,477.79,-52.2308,0,
18.8,0,0,0,477.249,-55.3131,0,
18.81,0,0,0,476.715,-52.2308,0,
18.82,0,0,0,476.291,-49.1791,0,
18.83,0,0,0,475.756,-52.2308,0,
18.84,0,0,0,475.215,-55.3131,0,
18.85,0,0,0,474.68,-55.3131,0,
18.86,0,0,0,474.146,-55.3131,0,
18.87,0,0,0,473.605,-55.3131,0,
18.88,0,0,0,473.07,-52.2308,0,
18.89,0,0,0,472.536,-49.1486,0,
18.9,0,0,0,472.099,-55.3131,0,
18.91,0,0,0,471.565,-55.3131,0,
18.92,0,0,0,471.024,-55.3131,0,
18.93,0,0,0,470.483,-55.3131,0,
18.94,0,0,0,469.948,-52.2308,0,
18.95,0,0,0,469.414,-49.1638,0,
18.96,0,0,0,468.873,-52.2613,0,
18.97,0,0,0,468.443,-55.3131,0,
18.98,0,0,0,467.908,-55.3131,0,
18.99,0,0,0,467.373,-52.2308,0,
19,0,0,0,466.833,-52.2308,0,
19.01,0,0,0,466.292,-52.2461,0,
19.02,0,0,0,465.751,-52.2308,0,
19.03,0,0,0,465.21,-52.2308,0,
19.04,0,0,0,464.676,-49.1638,0,
19.05,0,0,0,464.239,-55.3131,0,
19.06,0,0,0,463.711,-55.3131,0,
19.07,0,0,0,463.17,-55.2978,0,
19.08,0,0,0,462.629,-55.3131,0,
19.09,0,0,0,462.088,-55.2978,0,
19.1,0,0,0,461.547,-55.3131,0,
19.11,0,0,0,461.007,-55.3131,0,
19.12,0,0,0,460.576,-52.2461,0,
19.13,0,0,0,460.036,-52.2308,0,
19.14,0,0,0,459.495,-55.3131,0,
19.15,0,0,0,458.954,-55.2978,0,
19.16,0,0,0,458.413,-55.3131,0,
19.17,0,0,0,457.872,-55.2978,0,
19.18,0,0,0,457.332,-55.3131,0,
19.19,0,0,0,456.901,-55.3131,0,
19.2,0,0,0,456.361,-55.3131,0,
19.21,0,0,0,455.82,-55.2978,0,
19.22,0,0,0,455.279,-55.3131,0,
19.23,0,0,0,454.738,-55.2978,0,
19.24,0,0,0,454.197,-55.3131,0,
19.25,0,0,0,453.663,-52.2613,0,
19.26,0,0,0,453.226,-52.2308,0,
19.27,0,0,0,452.686,-55.3131,0,
19.28,0,0,0,452.145,-55.3131,0,
19.29,0,0,0,451.604,-52.2308,0,
19.3,0,0,0,451.063,-52.2461,0,
19.31,0,0,0,450.522,-52.2308,0,
19.32,0,0,0,449.982,-52.2308,0,
19.33,0,0,0,449.441,-52.2461,0,
19.34,0,0,0,449.004,-55.3131,0,
19.35,0,0,0,448.464,-55.3131,0,
19.36,0,0,0,447.917,-55.2978,0,
19.37,0,0,0,447.376,-55.3131,0,
19.38,0,0,0,446.835,-55.3131,0,
19.39,0,0,0,446.294,-55.3131,0,
19.4,0,0,0,445.753,-55.2978,0,
19.41,0,0,0,445.317,-52.2308,0,
19.42,0,0,0,444.776,-55.3131,0,
19.43,0,0,0,444.235,-55.3131,0,
19.44,0,0,0,443.695,-55.3131,0,
19.45,0,0,0,443.154,-55.3131,0,
19.46,0,0,0,442.607,-55.3131,0,
19.47,0,0,0,442.066,-55.2978,0,
19.48,0,0,0,441.525,-52.2308,0,
19.49,0,0,0,441.089,-55.3131,0,
19.5,0,0,0,440.548,-55.3131,0,
19.51,0,0,0,440.007,-55.3131,0,
19.52,0,0,0,439.46,-55.3131,0,
19.53,0,0,0,438.92,-55.3131,0,
19.54,0,0,0,438.379,-55.3131,0,
19.55,0,0,0,437.838,-52.2308,0,
19.56,0,0,0,437.396,-49.1638,0,
19.57,0,0,0,436.855,-55.3131,0,
19.58,0,0,0,436.314,-55.3131,0,
19.59,0,0,0,435.773,-55.3131,0,
19.6,0,0,0,435.232,-52.2308,0,
19.61,0,0,0,434.691,-52.2461,0,
19.62,0,0,0,434.151,-52.2308,0,
19.63,0,0,0,433.604,-52.2461,0,
19.64,0,0,0,433.057,-55.3131,0,
19.65,0,0,0,432.627,-52.2461,0,
19.66,0,0,0,432.086,-49.1486,0,
19.67,0,0,0,431.539,-52.2461,0,
19.68,0,0,0,430.992,-55.3131,0,
19.69,0,0,0,430.451,-55.3131,0,
19.7,0,0,0,429.923,-49.1638,0,
19.71,0,0,0,429.542,-43.0298,0,
19.72,0,0,0,429.16,-33.8135,0,
19.73,0,0,0,428.847,-30.7312,0,
19.74,0,0,0,428.614,-21.5149,0,
19.75,0,0,0,428.423,-15.3656,0,
19.76,0,0,0,428.263,-15.3656,0,
19.77,0,0,0,428.128,-12.2986,0,
19.78,0,0,0,428.011,-12.2833,0,
19.79,0,0,0,427.901,-9.23157,0,
19.8,0,0,0,427.815,-12.2986,0,
19.81,0,0,0,427.716,-12.2833,0,
19.82,0,0,0,427.618,-12.2986,0,
19.83,0,0,0,427.526,-9.21631,0,
19.84,0,0,0,427.44,-9.21631,0,
19.85,0,0,0,427.348,-12.2681,0,
19.86,0,0,0,427.28,-9.21631,0,
19.87,0,0,0,427.188,-9.21631,0,
19.88,0,0,0,427.102,-6.13403,0,
19.89,0,0,0,427.003,-12.2986,0,
19.9,0,0,0,426.905,-12.2833,0,
19.91,0,0,0,426.813,-9.21631,0,
19.92,0,0,0,426.715,-9.23157,0,
19.93,0,0,0,426.622,-9.21631,0,
19.94,0,0,0,426.524,-9.21631,0,
19.95,0,0,0,426.45,-6.14929,0,
19.96,0,0,0,426.352,-9.21631,0,
19.97,0,0,0,426.26,-9.21631,0,
19.98,0,0,0,426.168,-6.14929,0,
19.99,0,0,0,426.069,-12.2986,0,
20,0,0,0,425.971,-12.2986,0,
20.01,0,0,0,425.897,-6.13403,0,
20.02,0,0,0,425.811,-6.13403,0,
20.03,0,0,0,425.719,-9.23157,0,
20.04,0,0,0,425.627,-9.21631,0,
20.05,0,0,0,425.535,-9.21631,0,
20.06,0,0,0,425.449,-9.21631,0,
20.07,0,0,0,425.356,-12.2681,0,
20.08,0,0,0,425.27,-9.23157,0,
20.09,0,0,0,425.209,-6.13403,0,
20.1,0,0,0,425.111,-12.2986,0,
20.11,0,0,0,425.031,-6.14929,0,
20.12,0,0,0,424.939,-12.2986,0,
20.13,0,0,0,424.859,-9.21631,0,
20.14,0,0,0,424.773,-9.21631,0,
20.15,0,0,0,424.693,-9.21631,0,
20.16,0,0,0,424.625,-9.21631,0,
20.17,0,0,0,424.545,-9.21631,0,
20.18,0,0,0,424.471,-6.14929,0,
20.19,0,0,0,424.385,-6.16455,0,
20.2,0,0,0,424.306,-9.21631,0,
20.21,0,0,0,424.226,-9.21631,0,
20.22,0,0,0,424.152,-6.14929,0,
20.23,0,0,0,424.072,-6.16455,0,
20.24,0,0,0,424.004,-12.2986,0,
20.25,0,0,0,423.931,-9.21631,0,
20.26,0,0,0,423.857,-6.14929,0,
20.27,0,0,0,423.783,-6.13403,0,
20.28,0,0,0,423.709,-6.14929,0,
20.29,0,0,0,423.636,-3.06702,0,
20.3,0,0,0,423.562,-6.14929,0,
20.31,0,0,0,423.5,-6.16455,0,
20.32,0,0,0,423.427,-6.14929,0,
20.33,0,0,0,423.353,-6.16455,0,
20.34,0,0,0,423.285,-6.14929,0,
20.35,0,0,0,423.218,-3.06702,0,
20.36,0,0,0,423.144,-6.13403,0,
20.37,0,0,0,423.07,-9.23157,0,
20.38,0,0,0,423.021,-9.21631,0,
20.39,0,0,0,422.947,-6.13403,0,
20.4,0,0,0,422.88,-9.23157,0,
20.41,0,0,0,422.812,-6.13403,0,
20.42,0,0,0,422.751,-6.14929,0,
20.43,0,0,0,422.683,-6.13403,0,
20.44,0,0,0,422.616,-6.14929,0,
20.45,0,0,0,422.554,-6.13403,0,
20.46,0,0,0,422.505,-3.08228,0,
20.47,0,0,0,422.431,-9.21631,0,
20.48,0,0,0,422.376,-3.08228,0,
20.49,0,0,0,422.308,-6.14929,0,
20.5,0,0,0,422.247,-6.16455,0,
20.51,0,0,0,422.185,-9.21631,0,
20.52,0,0,0,422.13,-3.05176,0,
20.53,0,0,0,422.087,-9.21631,0,
20.54,0,0,0,422.019,-3.08228,0,
20.55,0,0,0,421.964,-6.13403,0,
20.56,0,0,0,421.903,-6.13403,0,
20.57,0,0,0,421.841,-9.21631,0,
20.58,0,0,0,421.792,-3.08228,0,
20.59,0,0,0,421.731,-6.14929,0,
20.6,0,0,0,421.675,-6.16455,0,
20.61,0,0,0,421.632,-6.14929,0,
20.62,0,0,0,421.571,-6.14929,0,
20.63,0,0,0,421.522,-6.13403,0,
20.64,0,0,0,421.472,-3.08228,0,
20.65,0,0,0,421.417,-3.08228,0,
20.66,0,0,0,421.362,-6.16455,0,
20.67,0,0,0,421.307,-9.21631,0,
20.68,0,0,0,421.257,-6.13403,0,
20.69,0,0,0,421.214,-6.14929,0,
20.7,0,0,0,421.165,-6.14929,0,
20.71,0,0,0,421.116,-6.13403,0,
20.72,0,0,0,421.067,-6.14929,0,
20.73,0,0,0,421.012,-9.21631,0,
20.74,0,0,0,420.962,-9.21631,0,
20.75,0,0,0,420.913,-9.21631,0,
20.76,0,0,0,420.864,-9.23157,0,
20.77,0,0,0,420.827,-3.08228,0,
20.78,0,0,0,420.784,0,0,
20.79,0,0,0,420.735,-3.06702,0,
20.8,0,0,0,420.686,-3.08228,0,
20.81,0,0,0,420.637,-3.06702,0,
20.82,0,0,0,420.587,-6.14929,0,
20.83,0,0,0,420.538,-6.13403,0,
20.84,0,0,0,420.508,-3.06702,0,
20.85,0,0,0,420.465,-3.08228,0,
20.86,0,0,0,420.415,-3.05176,0,
20.87,0,0,0,420.366,-6.16455,0,
20.88,0,0,0,420.323,-6.13403,0,
20.89,0,0,0,420.28,-6.13403,0,
20.9,0,0,0,420.237,-3.08228,0,
20.91,0,0,0,420.2,-6.14929,0,
20.92,0,0,0,420.157,-6.13403,0,
20.93,0,0,0,420.12,0,0,
20.94,0,0,0,420.071,-3.08228,0,
20.95,0,0,0,420.028,-3.06702,0,
20.96,0,0,0,419.985,-6.13403,0,
20.97,0,0,0,419.948,0,0,
20.98,0,0,0,419.905,-3.06702,0,
