time [s],adc[0],current,servo1.currentSetpoint,setpwm,
0.407672,77,0,0,0,
0.411213,90,0,0,0,
0.415237,87,0,0,0,
0.418882,91,0,0,0,
0.422959,95,0,0,0,
0.426679,78,0,0,0,
0.430159,88,0,0,0,
0.433624,98,0,0,0,
0.437229,90,0,0,0,
0.440896,84,0,0,0,
0.444655,94,0,0,0,
0.448069,89,0,0,0,
0.451685,96,0,0,0,
0.455677,91,0,0,0,
0.459548,96,0,0,0,
0.463217,83,0,0,0,
0.466659,110,0,0,0,
0.470369,102,0,0,0,
0.474291,116,0,0,0,
0.477704,127,0,0,0,
0.481172,124,0,0,0,
0.484714,110,0,0,0,
0.488858,104,0,0,0,
0.492658,98,0,0,0,
0.496069,114,0,0,0,
0.499685,85,0,0,0,
0.503358,118,0,0,0,
0.507502,95,0,0,0,
0.510866,103,0,0,0,
0.514346,94,0,0,0,
0.517795,92,0,0,0,
0.521938,100,0,0,0,
0.525529,96,0,0,0,
0.529119,86,0,0,0,
0.532567,124,0,0,0,
0.536338,90,0,0,0,
0.539964,89,0,0,0,
0.543497,118,0,0,0,
0.546883,71,0,0,0,
0.550541,74,0,0,0,
0.554879,105,0,0,0,
0.558546,71,0,0,0,
0.562015,95,0,0,0,
0.565334,107,0,0,0,
0.569509,79,0,0,0,
0.573063,94,0,0,0,
0.57652,110,0,0,0,
0.580002,96,0,0,0,
0.583857,82,0,0,0,
0.587676,85,0,0,0,
0.591227,92,0,0,0,
0.594688,95,0,0,0,
0.598454,110,0,0,0,
0.602047,85,0,0,0,
0.605672,77,0,0,0,
0.609215,129,0,0,0,
0.612822,87,0,0,0,
0.616338,99,0,0,0,
0.620028,100,0,0,0,
0.623726,91,0,0,0,
0.627019,91,0,0,0,
0.630968,102,0,0,0,
0.634709,116,0,0,0,
0.638344,114,0,0,0,
0.641854,89,0,0,0,
0.645513,99,0,0,0,
0.64888,96,0,0,0,
0.652574,102,0,0,0,
0.656339,85,0,0,0,
0.660057,88,0,0,0,
0.663504,98,0,0,0,
0.666868,98,0,0,0,
0.67045,94,0,0,0,
0.674139,79,0,0,0,
0.677614,82,0,0,0,
0.681002,106,0,0,0,
0.684397,64,0,0,0,
0.688363,79,0,0,0,
0.691785,76,0,0,0,
0.695177,94,0,0,0,
0.698501,90,0,0,0,
0.702026,76,0,0,0,
0.705834,69,0,0,0,
0.709345,95,0,0,0,
0.712843,87,0,0,0,
0.716395,94,0,0,0,
0.720646,94,0,0,0,
0.724158,90,0,0,0,
0.727503,85,0,0,0,
0.730907,95,0,0,0,
0.734396,85,0,0,0,
0.738083,83,0,0,0,
0.741678,101,0,0,0,
0.745028,96,0,0,0,
0.748353,90,0,0,0,
0.752096,104,0,0,0,
0.756043,95,0,0,0,
0.759505,87,0,0,0,
0.76285,89,0,0,0,
0.766357,81,0,0,0,
0.770032,93,0,0,0,
0.773691,83,0,0,0,
0.777013,86,0,0,0,
0.780371,95,0,0,0,
0.783959,92,0,0,0,
0.787991,76,0,0,0,
0.791519,78,0,0,0,
0.794869,87,0,0,0,
0.798507,70,0,0,0,
0.802031,75,0,0,0,
0.805629,80,0,0,0,
0.808991,74,0,0,0,
0.812704,72,0,0,0,
0.816104,80,0,0,0,
0.820134,89,0,0,0,
0.823811,109,0,0,0,
0.827586,115,0,0,0,
0.831026,103,0,0,0,
0.834517,102,0,0,0,
0.838098,104,0,0,0,
0.841714,99,0,0,0,
0.845519,106,0,0,0,
0.84902,85,0,0,0,
0.852874,107,0,0,0,
0.856517,92,0,0,0,
0.860236,85,0,0,0,
0.863689,103,0,0,0,
0.867172,96,0,0,0,
0.870689,97,0,0,0,
0.874511,119,0,0,0,
0.877871,66,0,0,0,
0.881455,110,0,0,0,
0.885222,101,0,0,0,
0.889163,99,0,0,0,
0.892678,72,0,0,0,
0.896229,113,0,0,0,
0.899531,108,0,0,0,
0.90308,111,0,0,0,
0.906632,96,0,0,0,
0.910106,127,0,0,0,
0.913548,110,0,0,0,
0.917034,104,0,0,0,
0.92163,110,0,0,0,
0.925348,107,0,0,0,
0.928801,116,0,0,0,
0.932401,122,0,0,0,
0.936349,80,0,0,0,
0.940238,112,0,0,0,
0.943701,91,0,0,0,
0.947187,63,0,0,0,
0.950764,94,0,0,0,
0.954952,74,0,0,0,
0.958525,86,0,0,0,
0.962044,118,0,0,0,
0.965518,91,0,0,0,
0.969373,92,0,0,0,
0.972853,96,0,0,0,
0.976355,101,0,0,0,
0.979737,103,0,0,0,
0.983489,87,0,0,0,
0.987444,92,0,0,0,
0.991213,98,0,0,0,
0.994715,101,0,0,0,
0.998558,86,0,0,0,
1.00208,100,0,0,0,
1.00557,99,0,0,0,
1.00905,86,0,0,0,
1.01263,71,0,0,0,
1.01604,97,0,0,0,
1.02037,100,0,0,0,
1.02403,114,0,0,0,
1.02752,93,0,0,0,
1.03103,109,0,0,0,
1.03456,116,0,0,0,
1.03813,104,0,0,0,
1.04168,105,0,0,0,
1.04535,109,0,0,0,
1.04873,92,0,0,0,
1.05285,82,0,0,0,
1.05646,76,0,0,0,
1.05995,78,0,0,0,
1.06353,95,0,0,0,
1.06712,108,0,0,0,
1.07073,87,0,0,0,
1.07461,107,0,0,0,
1.07814,63,0,0,0,
1.08168,84,0,0,0,
1.08525,91,0,0,0,
1.08955,110,0,0,0,
1.09306,85,0,0,0,
1.0964,76,0,0,0,
1.0999,91,0,0,0,
1.10341,77,0,0,0,
1.10704,83,0,0,0,
1.11052,86,0,0,0,
1.11397,92,0,0,0,
1.1177,86,0,0,0,
1.12189,85,0,0,0,
1.1257,98,0,0,0,
1.12922,98,0,0,0,
1.13278,84,0,0,0,
1.13638,93,0,0,0,
1.13995,104,0,0,0,
1.14335,108,0,0,0,
1.14673,89,0,0,0,
1.15036,97,0,0,0,
1.15427,85,0,0,0,
1.15784,86,0,0,0,
1.16135,81,0,0,0,
1.1647,91,0,0,0,
1.1687,86,0,0,0,
1.1722,97,0,0,0,
1.17557,115,0,0,0,
1.17905,110,0,0,0,
1.18316,91,0,0,0,
1.18705,104,0,0,0,
1.19041,107,0,0,0,
1.19373,102,0,0,0,
1.19747,108,0,0,0,
1.20112,87,0,0,0,
1.2047,98,0,0,0,
1.20822,114,0,0,0,
1.21204,127,0,0,0,
1.21553,106,0,0,0,
1.21941,113,0,0,0,
1.22299,116,0,0,0,
1.22638,71,0,0,0,
1.23013,117,0,0,0,
1.2337,129,0,0,0,
1.23719,85,0,0,0,
1.24055,87,0,0,0,
1.24409,82,0,0,0,
1.24757,77,0,0,0,
1.2511,98,0,0,0,
1.25536,96,0,0,0,
1.25889,87,0,0,0,
1.26227,95,0,0,0,
1.2659,90,0,0,0,
1.26942,67,0,0,0,
1.27298,85,0,0,0,
1.27659,78,0,0,0,
1.28013,97,0,0,0,
1.28381,111,0,0,0,
1.28776,95,0,0,0,
1.2917,75,0,0,0,
1.29506,106,0,0,0,
1.29853,80,0,0,0,
1.30222,101,0,0,0,
1.30588,85,0,0,0,
1.30941,79,0,0,0,
1.31272,86,0,0,0,
1.31615,118,0,0,0,
1.32039,99,0,0,0,
1.32408,112,0,0,0,
1.32757,94,0,0,0,
1.33108,114,0,0,0,
1.3347,100,0,0,0,
1.33838,80,0,0,0,
1.34179,98,0,0,0,
1.34536,82,0,0,0,
1.34875,87,0,0,0,
1.35315,87,0,0,0,
1.35674,87,0,0,0,
1.36021,92,0,0,0,
1.36363,96,0,0,0,
1.36768,78,0,0,0,
1.37125,104,0,0,0,
1.37469,93,0,0,0,
1.37812,96,0,0,0,
1.38193,90,0,0,0,
1.38601,95,0,0,0,
1.38974,91,0,0,0,
1.39326,114,0,0,0,
1.39756,95,0,0,0,
1.40121,91,0,0,0,
1.40474,103,0,0,0,
1.40812,90,0,0,0,
1.41191,124,0,0,0,
1.41563,105,0,0,0,
1.41965,99,0,0,0,
1.42314,110,0,0,0,
1.42697,99,0,0,0,
1.43053,110,0,0,0,
1.43412,115,0,0,0,
1.43772,102,0,0,0,
1.44121,117,0,0,0,
1.44474,97,0,0,0,
1.44823,111,0,0,0,
1.45241,102,0,0,0,
1.45592,90,0,0,0,
1.45974,75,0,0,0,
1.46329,97,0,0,0,
1.46688,103,0,0,0,
1.47037,92,0,0,0,
1.47404,119,0,0,0,
1.47748,103,0,0,0,
1.48099,96,0,0,0,
1.48507,119,0,0,0,
1.48892,95,0,0,0,
1.49243,67,0,0,0,
1.4959,105,0,0,0,
1.49962,84,0,0,0,
1.5033,86,0,0,0,
1.50691,80,0,0,0,
1.51037,86,0,0,0,
1.51382,110,0,0,0,
1.51794,102,0,0,0,
1.52177,115,0,0,0,
1.52523,103,0,0,0,
1.52872,85,0,0,0,
1.53219,93,0,0,0,
1.53579,94,0,0,0,
1.5394,83,0,0,0,
1.54288,83,0,0,0,
1.54637,90,0,0,0,
1.55029,89,0,0,0,
1.55407,126,0,0,0,
1.55754,85,0,0,0,
1.56088,84,0,0,0,
1.5644,106,0,0,0,
1.56848,106,0,0,0,
1.57205,94,0,0,0,
1.57541,99,0,0,0,
1.57898,85,0,0,0,
1.58302,85,0,0,0,
1.58689,88,0,0,0,
1.59038,93,0,0,0,
1.59386,96,0,0,0,
1.5974,76,0,0,0,
1.60109,53,0,0,0,
1.60471,82,0,0,0,
1.60821,106,0,0,0,
1.61183,100,0,0,0,
1.61538,63,0,0,0,
1.61929,95,0,0,0,
1.62272,68,0,0,0,
1.62639,66,0,0,0,
1.63021,84,0,0,0,
1.63388,85,0,0,0,
1.63748,75,0,0,0,
1.64099,109,0,0,0,
1.64453,87,0,0,0,
1.64789,89,0,0,0,
1.65176,110,0,0,0,
1.65548,102,0,0,0,
1.65917,120,0,0,0,
1.66253,99,0,0,0,
1.66606,98,0,0,0,
1.66954,110,0,0,0,
1.6732,115,0,0,0,
1.67672,89,0,0,0,
1.68019,89,0,0,0,
1.68375,90,0,0,0,
1.68799,110,0,0,0,
1.69159,105,0,0,0,
1.6952,95,0,0,0,
1.69868,87,0,0,0,
1.70226,79,0,0,0,
1.70627,95,0,0,0,
1.70972,103,0,0,0,
1.71311,91,0,0,0,
1.71701,86,0,0,0,
1.7211,94,0,0,0,
1.72461,55,0,0,0,
1.72815,54,0,0,0,
1.73166,112,0,0,0,
1.73539,64,0,0,0,
1.73882,93,0,0,0,
1.74225,111,0,0,0,
1.74565,89,0,0,0,
1.74931,101,0,0,0,
1.75315,100,0,0,0,
1.75671,64,0,0,0,
1.76003,95,0,0,0,
1.76337,86,0,0,0,
1.76723,79,0,0,0,
1.77077,92,0,0,0,
1.77423,103,0,0,0,
1.77773,81,0,0,0,
1.78139,101,0,0,0,
1.78538,106,0,0,0,
1.78889,83,0,0,0,
1.79238,84,0,0,0,
1.79638,73,0,0,0,
1.80007,90,0,0,0,
1.8036,79,0,0,0,
1.8071,84,0,0,0,
1.81074,52,0,0,0,
1.81423,68,0,0,0,
1.81827,73,0,0,0,
1.82176,73,0,0,0,
1.82515,99,0,0,0,
1.82911,95,0,0,0,
1.83272,89,0,0,0,
1.83621,100,0,0,0,
1.83956,90,0,0,0,
1.84309,86,0,0,0,
1.84654,88,0,0,0,
1.85068,89,0,0,0,
1.85438,101,0,0,0,
1.8579,116,0,0,0,
1.86128,80,0,0,0,
1.86496,97,0,0,0,
1.86855,117,0,0,0,
1.87239,102,0,0,0,
1.8759,100,0,0,0,
1.87938,88,0,0,0,
1.88324,100,0,0,0,
1.88692,100,0,0,0,
1.89044,87,0,0,0,
1.89392,86,0,0,0,
1.89739,87,0,0,0,
1.90095,79,0,0,0,
1.90479,83,0,0,0,
1.90827,99,0,0,0,
1.91179,89,0,0,0,
1.91558,86,0,0,0,
1.91957,109,0,0,0,
1.92306,95,0,0,0,
1.92656,87,0,0,0,
1.93011,95,0,0,0,
1.9339,87,0,0,0,
1.93749,65,0,0,0,
1.94093,134,0,0,0,
1.94422,83,0,0,0,
1.94776,72,0,0,0,
1.95358,121,0,0,0,
1.95709,91,0,0,0,
1.96055,84,0,0,0,
1.96417,118,0,0,0,
1.96792,82,0,0,0,
1.97141,92,0,0,0,
1.97489,98,0,0,0,
1.97829,71,0,0,0,
1.98228,97,0,0,0,
1.98656,90,0,0,0,
1.99031,77,0,0,0,
1.99372,87,0,0,0,
1.99766,74,0,0,0,
2.00225,87,0,0,0,
2.00639,86,0,0,0,
2.01016,77,0,0,0,
2.01401,108,0,0,0,
2.01803,100,0,0,0,
2.02173,87,0,0,0,
2.0254,113,0,0,0,
2.02921,132,0,0,0,
2.0329,105,0,0,0,
2.03645,108,0,0,0,
2.0402,116,0,0,0,
2.04403,0,0,0,0,
2.04791,0,0,0,0,
2.05208,0,0,0,0,
2.0559,0,0,0,0,
2.05955,0,0,0,0,
2.06327,0,0,0,0,
2.0671,0,0,0,0,
2.07084,0,0,0,0,
2.07453,0,0,0,0,
2.07812,0,0,0,0,
2.08187,0,0,0,0,
2.08593,0,0,0,0,
2.08959,0,0,0,0,
2.09327,0,0,0,0,
2.09679,0,0,0,0,
2.10049,0,0,0,0,
2.1041,0,0,0,0,
2.1075,0,0,0,0,
2.11095,0,0,0,0,
2.1145,0,0,0,0,
2.11861,0,0,0,0,
2.12222,0,0,0,0,
2.12572,0,0,0,0,
2.12908,0,0,0,0,
2.13277,0,0,0,0,
2.13636,0,0,0,0,
2.13991,0,0,0,0,
2.14342,0,0,0,0,
2.14715,0,0,0,0,
2.15151,0,0,0,0,
2.15502,0,0,0,0,
2.15841,0,0,0,0,
2.16191,0,0,0,0,
2.16617,0,0,0,0,
2.16986,0,0,0,0,
2.17322,0,0,0,0,
2.17676,0,0,0,0,
2.18076,0,0,0,0,
2.18467,0,0,0,0,
2.1881,0,0,0,0,
2.19157,0,0,0,0,
2.19518,0,0,0,0,
2.19876,0,0,0,0,
2.20229,0,0,0,0,
2.20574,0,0,0,0,
2.20939,0,0,0,0,
2.21291,0,0,0,0,
2.21675,0,0,0,0,
2.22039,0,0,0,0,
2.22376,0,0,0,0,
2.22742,0,0,0,0,
2.2309,0,0,0,0,
2.23439,0,0,0,0,
2.23794,0,0,0,0,
2.24179,0,0,0,0,
2.24539,0,0,0,0,
2.24929,0,0,0,0,
2.25295,0,0,0,0,
2.25705,0,0,0,0,
2.26062,0,0,0,0,
2.26419,0,0,0,0,
2.26774,0,0,0,0,
2.27156,0,0,0,0,
2.27491,0,0,0,0,
2.27826,0,0,0,0,
2.28206,0,0,0,0,
2.28593,0,0,0,0,
2.28956,0,0,0,0,
2.29292,0,0,0,0,
2.29629,0,0,0,0,
2.30013,0,0,0,0,
2.3039,0,0,0,0,
2.30739,0,0,0,0,
2.31089,0,0,0,0,
2.31455,0,0,0,0,
2.31856,0,0,0,0,
2.32208,0,0,0,0,
2.32543,0,0,0,0,
2.32891,0,0,0,0,
2.3326,0,0,0,0,
2.3362,0,0,0,0,
2.33961,0,0,0,0,
2.34306,0,0,0,0,
2.34683,0,0,0,0,
2.35073,0,0,0,0,
2.35417,0,0,0,0,
2.35774,0,0,0,0,
2.36122,0,0,0,0,
2.36512,0,0,0,0,
2.36867,0,0,0,0,
2.37209,0,0,0,0,
2.37572,0,0,0,0,
2.37924,0,0,0,0,
2.38314,0,0,0,0,
2.38701,0,0,0,0,
2.39044,0,0,0,0,
2.39394,0,0,0,0,
2.39744,0,0,0,0,
2.40097,0,0,0,0,
2.40442,0,0,0,0,
2.40844,0,0,0,0,
2.4122,0,0,0,0,
2.41642,0,0,0,0,
2.42008,0,0,0,0,
2.42393,0,0,0,0,
2.42743,0,0,0,0,
2.43097,0,0,0,0,
2.43442,0,0,0,0,
2.43819,0,0,0,0,
2.44172,0,0,0,0,
2.44513,0,0,0,0,
2.4492,0,0,0,0,
2.45279,0,0,0,0,
2.45621,0,0,0,0,
2.45959,0,0,0,0,
2.463,0,0,0,0,
2.46645,0,0,0,0,
2.47005,0,0,0,0,
2.47346,0,0,0,0,
2.4769,0,0,0,0,
2.48042,0,0,0,0,
2.48495,0,0,0,0,
2.48856,0,0,0,0,
2.49201,0,0,0,0,
2.49544,0,0,0,0,
2.49917,0,0,0,0,
2.50303,0,0,0,0,
2.50651,0,0,0,0,
2.51002,0,0,0,0,
2.51394,0,0,0,0,
2.51816,0,0,0,0,
2.52175,0,0,0,0,
2.5253,0,0,0,0,
2.5289,0,0,0,0,
2.53282,0,0,0,0,
2.53645,0,0,0,0,
2.54011,0,0,0,0,
2.54356,0,0,0,0,
2.54743,0,0,0,0,
2.55146,0,0,0,0,
2.55514,0,0,0,0,
2.5586,0,0,0,0,
2.56228,0,0,0,0,
2.56587,0,0,0,0,
2.56941,0,0,0,0,
2.57277,0,0,0,0,
2.57641,0,0,0,0,
2.58042,0,0,0,0,
2.58408,0,0,0,0,
2.58757,0,0,0,0,
2.591,0,0,0,0,
2.59446,0,0,0,0,
2.59797,0,0,0,0,
2.60157,0,0,0,0,
2.60492,0,0,0,0,
2.60877,0,0,0,0,
2.6123,0,0,0,0,
2.61627,0,0,0,0,
2.61991,0,0,0,0,
2.62359,0,0,0,0,
2.6273,0,0,0,0,
2.6311,0,0,0,0,
2.63457,0,0,0,0,
2.63817,0,0,0,0,
2.64158,0,0,0,0,
2.64492,0,0,0,0,
2.64882,0,0,0,0,
2.65249,0,0,0,0,
2.65607,0,0,0,0,
2.65943,0,0,0,0,
2.66293,0,0,0,0,
2.66646,0,0,0,0,
2.67007,0,0,0,0,
2.67359,0,0,0,0,
2.67693,0,0,0,0,
2.68066,0,0,0,0,
2.68475,0,0,0,0,
2.68821,0,0,0,0,
2.69174,0,0,0,0,
2.69527,0,0,0,0,
2.69891,0,0,0,0,
2.70284,0,0,0,0,
2.70693,0,0,0,0,
2.71059,0,0,0,0,
2.71431,0,0,0,0,
2.71827,0,0,0,0,
2.72179,0,0,0,0,
2.72525,0,0,0,0,
2.72893,0,0,0,0,
2.73243,0,0,0,0,
2.73591,0,0,0,0,
2.73943,0,0,0,0,
2.74276,0,0,0,0,
2.74653,0,0,0,0,
2.75027,0,0,0,0,
2.75374,0,0,0,0,
2.75714,0,0,0,0,
2.76098,0,0,0,0,
2.76466,0,0,0,0,
2.76829,0,0,0,0,
2.77162,0,0,0,0,
2.7752,0,0,0,0,
2.77881,0,0,0,0,
2.78266,0,0,0,0,
2.78641,0,0,0,0,
2.78984,0,0,0,0,
2.79331,0,0,0,0,
2.79697,0,0,0,0,
2.80061,0,0,0,0,
2.80408,0,0,0,0,
2.80757,0,0,0,0,
2.81094,0,0,0,0,
2.81494,0,0,0,0,
2.81852,0,0,0,0,
2.8222,0,0,0,0,
2.82559,0,0,0,0,
2.82911,0,0,0,0,
2.83262,0,0,0,0,
2.83622,0,0,0,0,
2.83973,0,0,0,0,
2.8431,0,0,0,0,
2.84692,0,0,0,0,
2.8508,0,0,0,0,
2.85445,0,0,0,0,
2.85792,0,0,0,0,
2.86125,0,0,0,0,
2.86493,0,0,0,0,
2.86862,0,0,0,0,
2.87208,0,0,0,0,
2.87547,0,0,0,0,
2.87913,0,0,0,0,
2.88333,0,0,0,0,
2.88676,0,0,0,0,
2.89014,0,0,0,0,
2.89358,0,0,0,0,
2.89744,0,0,0,0,
2.90111,0,0,0,0,
2.90444,0,0,0,0,
2.90786,0,0,0,0,
2.91127,0,0,0,0,
2.91542,0,0,0,0,
2.91892,0,0,0,0,
2.92224,0,0,0,0,
2.92557,0,0,0,0,
2.9293,0,0,0,0,
2.93305,0,0,0,0,
2.93642,0,0,0,0,
2.93994,0,0,0,0,
2.94353,0,0,0,0,
2.94785,0,0,0,0,
2.95147,0,0,0,0,
2.9549,0,0,0,0,
2.95845,0,0,0,0,
2.96243,0,0,0,0,
2.96609,0,0,0,0,
2.96959,0,0,0,0,
2.97329,0,0,0,0,
2.97679,0,0,0,0,
2.98064,0,0,0,0,
2.98421,0,0,0,0,
2.98772,0,0,0,0,
2.99161,0,0,0,0,
2.99515,0,0,0,0,
2.99862,0,0,0,0,
3.00232,0,0,0,0,
3.00621,0,0,0,0,
3.00969,0,0,0,0,
3.01351,0,0,0,0,
3.01698,0,0,0,0,
3.02149,0,0,0,0,
3.02512,0,0,0,0,
3.02876,0,0,0,0,
3.03226,0,0,0,0,
3.03655,0,0,0,0,
3.0401,0,0,0,0,
3.04361,0,0,0,0,
3.04757,0,0,0,0,
3.05145,0,0,0,0,
3.05493,0,0,0,0,
3.05846,0,0,0,0,
3.06195,0,0,0,0,
3.0656,0,0,0,0,
3.06906,0,0,0,0,
3.07242,0,0,0,0,
3.07577,0,0,0,0,
3.07954,0,0,0,0,
3.08342,0,0,0,0,
3.08679,0,0,0,0,
3.09024,0,0,0,0,
3.09359,0,0,0,0,
3.09733,0,0,0,0,
3.10102,0,0,0,0,
3.10442,0,0,0,0,
3.10781,0,0,0,0,
3.11164,0,0,0,0,
3.11553,0,0,0,0,
3.11896,0,0,0,0,
3.12246,0,0,0,0,
3.12605,0,0,0,0,
3.12982,0,0,0,0,
3.13342,0,0,0,0,
3.13676,0,0,0,0,
3.1401,0,0,0,0,
3.1436,0,0,0,0,
3.14745,0,0,0,0,
3.15097,0,0,0,0,
3.15444,0,0,0,0,
3.15828,0,0,0,0,
3.1618,0,0,0,0,
3.16531,0,0,0,0,
3.16876,0,0,0,0,
3.17215,0,0,0,0,
3.17581,0,0,0,0,
3.17965,0,0,0,0,
3.1833,0,0,0,0,
3.18675,0,0,0,0,
3.19044,0,0,0,0,
3.19393,0,0,0,0,
3.19772,0,0,0,0,
3.20119,0,0,0,0,
3.20519,0,0,0,0,
3.20861,0,0,0,0,
3.21247,0,0,0,0,
3.21618,0,0,0,0,
3.22014,0,0,0,0,
3.22346,0,0,0,0,
3.22692,0,0,0,0,
3.2307,0,0,0,0,
3.23423,0,0,0,0,
3.23781,0,0,0,0,
3.24123,0,0,0,0,
3.24493,0,0,0,0,
3.24894,0,0,0,0,
3.25259,0,0,0,0,
3.25595,0,0,0,0,
3.25942,0,0,0,0,
3.26294,0,0,0,0,
3.26671,0,0,0,0,
3.27016,0,0,0,0,
3.27358,0,0,0,0,
3.277,0,0,0,0,
3.28119,0,0,0,0,
3.28513,0,0,0,0,
3.28859,0,0,0,0,
3.29192,0,0,0,0,
3.29567,0,0,0,0,
3.29911,0,0,0,0,
3.30271,0,0,0,0,
3.30609,0,0,0,0,
3.30985,0,0,0,0,
3.31391,0,0,0,0,
3.31748,0,0,0,0,
3.32096,0,0,0,0,
3.32442,0,0,0,0,
3.32814,0,0,0,0,
3.3316,0,0,0,0,
3.33509,0,0,0,0,
3.33859,0,0,0,0,
3.34199,0,0,0,0,
3.34591,0,0,0,0,
3.34963,0,0,0,0,
3.35309,0,0,0,0,
3.35645,0,0,0,0,
3.36008,0,0,0,0,
3.36363,0,0,0,0,
3.36718,0,0,0,0,
3.37059,0,0,0,0,
3.37421,0,0,0,0,
3.37796,0,0,0,0,
3.38181,0,0,0,0,
3.38529,0,0,0,0,
3.38878,0,0,0,0,
3.39228,0,0,0,0,
3.39589,0,0,0,0,
3.39948,0,0,0,0,
3.40306,0,0,0,0,
3.40681,0,0,0,0,
3.41046,0,0,0,0,
3.41444,0,0,0,0,
3.41793,0,0,0,0,
3.42165,0,0,0,0,
3.42512,0,0,0,0,
3.42864,0,0,0,0,
3.43219,0,0,0,0,
3.43587,0,0,0,0,
3.43948,0,0,0,0,
3.44306,0,0,0,0,
3.44727,0,0,0,0,
3.45113,0,0,0,0,
3.45459,0,0,0,0,
3.45797,0,0,0,0,
3.46147,0,0,0,0,
3.46523,0,0,0,0,
3.46917,0,0,0,0,
3.47265,0,0,0,0,
3.47609,0,0,0,0,
3.48007,0,0,0,0,
3.48365,0,0,0,0,
3.48711,0,0,0,0,
3.49044,0,0,0,0,
3.49388,0,0,0,0,
3.49749,0,0,0,0,
3.50096,0,0,0,0,
3.50432,0,0,0,0,
3.5078,0,0,0,0,
3.51157,0,0,0,0,
3.51544,0,0,0,0,
3.51875,0,0,0,0,
3.52209,0,0,0,0,
3.52544,0,0,0,0,
3.52923,0,0,0,0,
3.5328,0,0,0,0,
3.53618,0,0,0,0,
3.53962,0,0,0,0,
3.54363,0,0,0,0,
3.54792,0,0,0,0,
3.55162,0,0,0,0,
3.55498,0,0,0,0,
3.55854,0,0,0,0,
3.56209,0,0,0,0,
3.56561,0,0,0,0,
3.56895,0,0,0,0,
3.5723,0,0,0,0,
3.5762,0,0,0,0,
3.58008,0,0,0,0,
3.58347,0,0,0,0,
3.58693,0,0,0,0,
3.59162,0,0,0,0,
3.59524,0,0,0,0,
3.59882,0,0,0,0,
3.60247,0,0,0,0,
3.60611,0,0,0,0,
3.60949,0,0,0,0,
3.61345,0,0,0,0,
3.61689,0,0,0,0,
3.62095,0,0,0,0,
3.62461,0,0,0,0,
3.62817,0,0,0,0,
3.63178,0,0,0,0,
3.63519,0,0,0,0,
3.6389,0,0,0,0,
3.64234,0,0,0,0,
3.64627,0,0,0,0,
3.64979,0,0,0,0,
3.65344,0,0,0,0,
3.65692,0,0,0,0,
3.66044,0,0,0,0,
3.6639,0,0,0,0,
3.66765,0,0,0,0,
3.67111,0,0,0,0,
3.67448,0,0,0,0,
3.67822,0,0,0,0,
3.682,0,0,0,0,
3.68561,0,0,0,0,
3.68895,0,0,0,0,
3.69228,0,0,0,0,
3.69596,0,0,0,0,
3.69981,0,0,0,0,
3.70329,0,0,0,0,
3.70676,0,0,0,0,
3.71029,0,0,0,0,
3.71444,0,0,0,0,
3.71781,0,0,0,0,
3.72127,0,0,0,0,
3.72462,0,0,0,0,
3.72816,0,0,0,0,
3.73195,0,0,0,0,
3.73528,0,0,0,0,
3.73873,0,0,0,0,
3.74224,0,0,0,0,
3.74635,0,0,0,0,
3.74996,0,0,0,0,
3.75347,0,0,0,0,
3.757,0,0,0,0,
3.76064,0,0,0,0,
3.76423,0,0,0,0,
3.76764,0,0,0,0,
3.77095,0,0,0,0,
3.77449,0,0,0,0,
3.77807,0,0,0,0,
3.78212,0,0,0,0,
3.78549,0,0,0,0,
3.78913,0,0,0,0,
3.79285,0,0,0,0,
3.79636,0,0,0,0,
3.79997,0,0,0,0,
3.80344,0,0,0,0,
3.80744,0,0,0,0,
3.81118,0,0,0,0,
3.81501,0,0,0,0,
3.81847,0,0,0,0,
3.82216,0,0,0,0,
3.82567,0,0,0,0,
3.82917,0,0,0,0,
3.83263,0,0,0,0,
3.83631,0,0,0,0,
3.83977,0,0,0,0,
3.84326,0,0,0,0,
3.84714,0,0,0,0,
3.85079,0,0,0,0,
3.85462,0,0,0,0,
3.85803,0,0,0,0,
3.86172,0,0,0,0,
3.8652,0,0,0,0,
3.86909,0,0,0,0,
3.87244,0,0,0,0,
3.87587,0,0,0,0,
3.87998,0,0,0,0,
3.88361,0,0,0,0,
3.88697,0,0,0,0,
3.89029,0,0,0,0,
3.89379,0,0,0,0,
3.89737,0,0,0,0,
3.90101,0,0,0,0,
3.90451,0,0,0,0,
3.90808,0,0,0,0,
3.91236,0,0,0,0,
3.91595,0,0,0,0,
3.91951,0,0,0,0,
3.923,0,0,0,0,
3.92674,0,0,0,0,
3.93035,0,0,0,0,
3.93379,0,0,0,0,
3.93713,0,0,0,0,
3.94055,0,0,0,0,
3.94456,0,0,0,0,
3.94818,0,0,0,0,
3.95167,0,0,0,0,
3.95512,0,0,0,0,
3.95893,0,0,0,0,
3.96263,0,0,0,0,
3.96612,0,0,0,0,
3.96949,0,0,0,0,
3.97303,0,0,0,0,
3.97673,0,0,0,0,
3.98047,0,0,0,0,
3.98395,0,0,0,0,
3.9877,0,0,0,0,
3.99131,0,0,0,0,
3.99498,0,0,0,0,
3.99847,0,0,0,0,
4.00207,0,0,0,0,
4.00574,0,0,0,0,
4.00928,0,0,0,0,
4.01285,0,0,0,0,
4.01628,0,0,0,0,
4.0198,0,0,0,0,
4.02318,0,0,0,0,
