time [s], adc1, current1, current1_filtered, filt, voltage,
1.64264,128,0.207942,0.211032,0.211678,0.0117188,
1.64408,125,0.21,0.211032,0.211249,0.0109863,
1.64542,128,0.202841,0.211032,0.211065,0.0109863,
1.64676,128,0.192827,0.203856,0.208146,0.0126953,
1.64829,130,0.157059,0.202841,0.204853,0.0117188,
1.65009,124,0.153505,0.19481,0.201189,0.0107422,
1.65167,118,0.155277,0.19481,0.195508,0.0126953,
1.65312,128,0.146515,0.155277,0.17342,0.0109863,
1.65457,127,0.154389,0.153505,0.161151,0.0119629,
1.65608,128,0.157059,0.153505,0.155904,0.0117188,
1.65744,128,0.167041,0.155277,0.155103,0.012207,
1.65878,128,0.162466,0.155277,0.15521,0.0119629,
1.66019,128,0.1355,0.152622,0.154851,0.012207,
1.6616,128,0.133018,0.14999,0.152907,0.0114746,
1.66293,128,0.132195,0.145653,0.149861,0.0119629,
1.66429,124,0.142228,0.139686,0.144903,0.0114746,
1.6657,125,0.1355,0.142228,0.142216,0.0114746,
1.66717,125,0.136332,0.143081,0.14267,0.0126953,
1.66859,127,0.133842,0.139686,0.141855,0.0119629,
1.67003,128,0.141379,0.138844,0.139528,0.012207,
1.67141,127,0.180184,0.140531,0.139588,0.0117188,
1.67276,128,0.171679,0.143081,0.140639,0.0117188,
1.67411,127,0.165204,0.155277,0.146584,0.0124512,
1.67546,128,0.162466,0.158852,0.158046,0.0124512,
1.67679,124,0.155277,0.155277,0.157788,0.0117188,
1.67818,128,0.140531,0.151742,0.15509,0.0126953,
1.67958,127,0.121733,0.151742,0.152149,0.0117188,
1.68092,129,0.107945,0.12411,0.142705,0.0124512,
1.68254,124,0.0782927,0.118599,0.128095,0.0126953,
1.68413,128,0.0654939,0.110939,0.120456,0.012207,
1.68566,128,0.0643325,0.109437,0.110437,0.0124512,
1.6872,125,0.0603467,0.0666652,0.0900153,0.012207,
1.6886,128,0.0626093,0.0660783,0.0755525,0.012207,
1.68995,123,0.0609086,0.0631812,0.0701498,0.012207,
1.69129,127,0.0609086,0.0631812,0.0661382,0.0114746,
1.69263,126,0.0672546,0.0654939,0.0651076,0.010498,
1.69407,127,0.061473,0.0660783,0.0657176,0.00976562,
1.69545,128,0.0559418,0.061473,0.0645156,0.0109863,
1.6968,123,0.0543313,0.0586761,0.0620509,0.010498,
1.69825,128,0.0481145,0.0559418,0.059754,0.0119629,
1.69963,124,0.0466166,0.0548656,0.0568194,0.012207,
1.70112,128,0.0367628,0.0548656,0.0551295,0.0117188,
1.70252,125,0.0408506,0.0422583,0.0490777,0.0112305,
1.70392,127,0.0427326,0.0422583,0.0444148,0.0126953,
1.70526,126,0.0417866,0.0417866,0.0430966,0.0119629,
1.70661,128,0.0422583,0.0422583,0.0424401,0.0119629,
1.70796,128,0.0441703,0.0427326,0.0424997,0.0114746,
1.70935,127,0.0471134,0.0432093,0.0431664,0.012207,
1.71076,130,0.0372069,0.0427326,0.0431099,0.0114746,
1.7121,125,0.0441703,0.0427326,0.0428641,0.0119629,
1.71345,123,0.0476127,0.0432093,0.0429531,0.0126953,
1.71495,125,0.0471134,0.0441703,0.0438213,0.0117188,
1.7166,129,0.0345794,0.0427326,0.043569,0.0114746,
1.71808,128,0.0491256,0.0417866,0.0423676,0.0114746,
1.71948,128,0.0726722,0.0427326,0.0421866,0.0114746,
1.72091,129,0.0708438,0.0456306,0.042832,0.0109863,
1.7223,127,0.0751452,0.0603467,0.046515,0.0119629,
1.7237,128,0.0702394,0.0666652,0.0620048,0.0117188,
1.72519,124,0.0654939,0.0631812,0.0648177,0.0109863,
1.72659,128,0.0609086,0.0620399,0.0634932,0.0119629,
1.72802,119,0.0516971,0.0620399,0.0626655,0.0119629,
1.72942,124,0.0253421,0.0620399,0.0621442,0.0114746,
1.73077,128,0.00793043,0.0408506,0.0506013,0.0117188,
1.7322,129,0.00862444,0.0324586,0.0421995,0.0114746,
1.73361,127,0.0132618,0.019037,0.0319424,0.0119629,
1.73496,123,0.00909963,0.0146939,0.0183446,0.0119629,
1.73635,128,0.0132618,0.0118922,0.0128167,0.0124512,
1.73775,127,0.0183865,0.0118922,0.0120635,0.0126953,
1.7391,128,0.0217391,0.0152843,0.0128832,0.012207,
1.74046,128,0.0168041,0.0164951,0.0147396,0.0119629,
1.74191,130,0.0124325,0.0144025,0.0156051,0.0119629,
1.74325,128,0.017746,0.0141136,0.0142987,0.0112305,
1.74459,128,0.0168041,0.0152843,0.0144973,0.0109863,
1.74594,128,0.0187105,0.0158847,0.0152268,0.012207,
1.74732,123,0.0171156,0.0168041,0.0163812,0.0117188,
1.74907,128,0.0217391,0.0168041,0.0167625,0.0117188,
1.75075,128,0.0224397,0.017746,0.0170434,0.012207,
1.75226,128,0.0238708,0.019037,0.0178811,0.0107422,
1.75365,129,0.0235093,0.0196975,0.0188212,0.0107422,
1.75507,128,0.0249705,0.0213926,0.0207323,0.0109863,
1.75642,128,0.0257162,0.0213926,0.0211854,0.0124512,
1.75775,128,0.0268534,0.0217391,0.0214062,0.0109863,
1.75908,121,0.0284048,0.0238708,0.0221554,0.0124512,
1.76044,117,0.0287989,0.0253421,0.0237829,0.0112305,
1.76179,128,0.0287989,0.0260928,0.0252584,0.0117188,
1.76332,127,0.0276241,0.0260928,0.0259913,0.0117188,
1.76478,129,0.0337235,0.0272375,0.0263296,0.010498,
1.76618,128,0.0367628,0.0287989,0.0273178,0.012207,
1.76762,128,0.0381028,0.030807,0.0289326,0.0117188,
1.76902,129,0.0385545,0.0324586,0.0314881,0.0114746,
1.77041,128,0.0354452,0.0324586,0.032154,0.0112305,
1.77173,129,0.0372069,0.0345794,0.0327869,0.0112305,
1.77307,123,0.0367628,0.0354452,0.0339247,0.012207,
1.77441,130,0.0354452,0.0363211,0.0353227,0.0124512,
1.77575,125,0.0345794,0.0354452,0.0359226,0.0117188,
1.77708,128,0.0363211,0.0345794,0.0353104,0.0112305,
1.77848,130,0.0363211,0.035011,0.0347858,0.012207,
1.78002,128,0.0372069,0.0354452,0.0351175,0.0119629,
1.7815,128,0.0372069,0.0363211,0.0359014,0.0102539,
1.78333,124,0.0372069,0.0358819,0.0359019,0.0119629,
1.78479,128,0.0358819,0.0358819,0.0357802,0.012207,
1.78625,130,0.0358819,0.0363211,0.0360823,0.0114746,
1.78762,128,0.0320419,0.0358819,0.0362165,0.0114746,
1.78904,126,0.035011,0.035011,0.0355596,0.0124512,
1.7904,129,0.0367628,0.0345794,0.0349777,0.012207,
1.79175,125,0.0376536,0.0345794,0.0347508,0.0112305,
1.79309,127,0.0372069,0.035011,0.0348299,0.0114746,
1.79453,128,0.0461224,0.0358819,0.0351377,0.0117188,
1.79636,126,0.0486188,0.0358819,0.0357702,0.0124512,
1.79792,127,0.0476127,0.0367628,0.0359028,0.0114746,
1.7994,128,0.0260928,0.0376536,0.0372614,0.0117188,
1.80077,129,0.0171156,0.0320419,0.0363687,0.0119629,
1.80219,128,0.0213926,0.0246015,0.0311172,0.0109863,
1.8036,128,0.0213926,0.0220881,0.0265367,0.0119629,
1.80497,128,0.0187105,0.0217391,0.0239085,0.012207,
1.80642,124,0.020368,0.0217391,0.0224199,0.0119629,
1.80781,129,0.0200315,0.020707,0.02162,0.012207,
1.80925,124,0.0183865,0.020368,0.0209088,0.0117188,
1.8107,127,0.0149879,0.019366,0.0202553,0.0124512,
1.81211,130,0.00618992,0.0187105,0.0194679,0.0119629,
1.81355,127,0.00557854,0.0187105,0.0187776,0.0114746,
1.81513,128,0.00661002,0.00725895,0.0104851,0.0114746,
1.81667,130,0.00577983,0.00704014,0.00832454,0.0119629,
1.81815,129,0.00639872,0.00704014,0.00759303,0.0112305,
1.8196,123,0.00704014,0.00725895,0.00734708,0.0114746,
1.82095,128,0.00725895,0.00725895,0.0072771,0.0114746,
1.8223,124,0.00682383,0.00704014,0.00708822,0.012207,
1.82365,124,0.00498971,0.00661002,0.00695087,0.0112305,
1.82508,128,0.00661002,0.00661002,0.00674551,0.0112305,
1.82654,127,0.0077041,0.00682383,0.00673531,0.0109863,
1.82795,127,0.00518348,0.00639872,0.0067253,0.0114746,
1.8293,127,0.00639872,0.00639872,0.00650857,0.0102539,
1.8307,127,0.00661002,0.00618992,0.00630183,0.0107422,
1.83213,124,0.00577983,0.00639872,0.00636494,0.0117188,
1.83355,130,0.00537976,0.00661002,0.00651133,0.0114746,
1.83495,128,0.00557854,0.00618992,0.00631093,0.0107422,
1.8363,127,0.00661002,0.00618992,0.00622409,0.0119629,
1.83771,125,0.00815926,0.00639872,0.00622551,0.0117188,
1.83908,125,0.00661002,0.00661002,0.00646471,0.0109863,
1.84043,128,0.00748027,0.00682383,0.00671234,0.0117188,
1.84191,130,0.00725895,0.00682383,0.00680523,0.0107422,
1.84327,128,0.00725895,0.00682383,0.00678567,0.0114746,
1.84462,124,0.00793043,0.00725895,0.00695033,0.0117188,
1.84597,128,0.00886078,0.00748027,0.00718144,0.0114746,
1.84737,128,0.0100801,0.0077041,0.0075655,0.0102539,
1.84913,129,0.0100801,0.0077041,0.00768329,0.0114746,
1.85075,128,0.0111006,0.00793043,0.00778872,0.0114746,
1.85227,129,0.0124325,0.0100801,0.00868236,0.00952148,
1.85365,129,0.011362,0.0108417,0.00993244,0.0100098,
1.85508,129,0.0127065,0.0105853,0.0105052,0.0100098,
1.85644,128,0.0138271,0.0108417,0.0106089,0.0102539,
1.85793,123,0.0144025,0.011362,0.0108778,0.010498,
1.85928,131,0.0174295,0.0118922,0.0114495,0.0124512,
1.86064,128,0.018065,0.0124325,0.0120292,0.0112305,
1.86208,128,0.0168041,0.0124325,0.0123781,0.0107422,
1.86344,128,0.0161887,0.0132618,0.0124365,0.010498,
1.86481,127,0.0168041,0.0158847,0.0137362,0.0117188,
1.86628,128,0.0168041,0.0161887,0.0152928,0.00952148,
1.86763,123,0.0183865,0.0161887,0.016174,0.0114746,
1.86902,125,0.0116259,0.0149879,0.0156654,0.0109863,
1.87042,124,0.0246015,0.0161887,0.0154988,0.0124512,
1.87179,128,0.0304004,0.0168041,0.0160759,0.0114746,
1.87325,128,0.0304004,0.018065,0.0169127,0.0119629,
1.87462,130,0.0332994,0.0210485,0.0195028,0.0126953,
1.87598,127,0.0332994,0.0210485,0.0207907,0.0090332,
1.87742,128,0.0341502,0.0284048,0.0223792,0.00976562,
1.87878,128,0.0341502,0.0316278,0.0270303,0.0117188,
1.88014,125,0.0287989,0.0332994,0.0303775,0.0119629,
1.88178,128,0.0276241,0.0299963,0.0320056,0.012207,
1.88328,128,0.0238708,0.0264718,0.0296165,0.0112305,
1.88497,129,0.0235093,0.0249705,0.0270822,0.0117188,
1.88644,123,0.0231502,0.0249705,0.0257886,0.0131836,
1.88784,127,0.0231502,0.0235093,0.0249834,0.0117188,
1.88925,128,0.0213926,0.0235093,0.023937,0.0124512,
1.89061,128,0.0213926,0.0231502,0.0236068,0.0119629,
1.89197,128,0.0246015,0.0231502,0.0233468,0.0119629,
1.89336,123,0.0210485,0.0235093,0.023374,0.0114746,
1.89474,127,0.0231502,0.0235093,0.0234711,0.0090332,
1.89609,129,0.0227937,0.0227937,0.0232766,0.0114746,
1.8975,128,0.0217391,0.0220881,0.0228493,0.0112305,
1.89895,128,0.0224397,0.0220881,0.0224239,0.0117188,
1.90036,119,0.0217391,0.0224397,0.0223483,0.0112305,
1.90175,122,0.0238708,0.0227937,0.0226594,0.0117188,
1.9031,124,0.0220881,0.0224397,0.0226029,0.0109863,
1.90453,128,0.018065,0.0227937,0.0226881,0.0117188,
1.90595,126,0.00748027,0.0196975,0.022772,0.0102539,
1.90731,127,0.00815926,0.0129829,0.0192971,0.0117188,
1.9087,128,0.00886078,0.0098312,0.0148189,0.0109863,
1.91008,128,0.00704014,0.00862444,0.0116025,0.0119629,
1.91147,129,0.00909963,0.00909963,0.0101617,0.0109863,
1.91282,127,0.00862444,0.00934098,0.00954743,0.0114746,
1.91438,128,0.00909963,0.00909963,0.00929241,0.0107422,
1.91606,124,0.0121611,0.00886078,0.0089334,0.0114746,
1.91759,121,0.0264718,0.00909963,0.00898985,0.0109863,
1.91897,128,0.0217391,0.0118922,0.00929928,0.0119629,
1.92043,128,0.0246015,0.020368,0.0136439,0.0109863,
1.9218,130,0.0257162,0.020368,0.0188127,0.0114746,
1.92313,127,0.0220881,0.0217391,0.0201823,0.0119629,
1.92448,128,0.0249705,0.0227937,0.0214,0.00976562,
1.92581,129,0.0242349,0.0238708,0.0227822,0.0112305,
1.92714,129,0.0235093,0.0242349,0.0238729,0.0119629,
1.92852,124,0.0253421,0.0242349,0.0241745,0.0124512,
1.92991,128,0.0249705,0.0249705,0.0243153,0.0114746,
1.93128,130,0.0272375,0.0257162,0.024878,0.0119629,
1.93271,122,0.0276241,0.0260928,0.0256326,0.0126953,
1.9341,127,0.0264718,0.0257162,0.0257458,0.0112305,
1.93554,130,0.0264718,0.0257162,0.0257265,0.0117188,
1.93695,130,0.0264718,0.0257162,0.0257206,0.0112305,
1.93833,127,0.0242349,0.0260928,0.0258469,0.0109863,
1.93978,129,0.0253421,0.0257162,0.025965,0.0107422,
1.94127,124,0.0242349,0.0253421,0.0255978,0.012207,
1.94299,128,0.0246015,0.0249705,0.0252196,0.0112305,
1.94445,128,0.0260928,0.0253421,0.0251948,0.0114746,
1.94579,128,0.0257162,0.0257162,0.0254292,0.0117188,
1.94717,129,0.0280132,0.0249705,0.0253967,0.0117188,
1.94908,127,0.0249705,0.0246015,0.0250789,0.0117188,
1.95111,128,0.0227937,0.0246015,0.0247513,0.0126953,
1.95271,124,0.0246015,0.0246015,0.0246357,0.0112305,
1.9542,129,0.0253421,0.0249705,0.0249198,0.010498,
1.95561,128,0.0257162,0.0246015,0.0247158,0.0119629,
1.95703,127,0.0257162,0.0249705,0.0247159,0.0112305,
1.95842,129,0.0257162,0.0253421,0.0249315,0.0119629,
1.95975,127,0.0264718,0.0257162,0.0253521,0.0117188,
1.96109,128,0.0253421,0.0253421,0.0255526,0.0114746,
1.96243,129,0.0260928,0.0253421,0.0253854,0.010498,
1.96378,130,0.0268534,0.0257162,0.0254603,0.010498,
1.9652,118,0.0291955,0.0264718,0.0260049,0.0117188,
1.96669,125,0.0272375,0.0264718,0.0264122,0.0114746,
1.96813,128,0.0272375,0.0260928,0.026226,0.010498,
1.96948,130,0.0260928,0.0260928,0.0261346,0.00854492,
1.97091,128,0.0264718,0.0264718,0.0263085,0.0107422,
1.97228,129,0.0264718,0.0268534,0.0266742,0.0124512,
1.97362,129,0.0260928,0.0264718,0.026624,0.012207,
1.97496,129,0.0272375,0.0264718,0.0265066,0.0114746,
1.97636,128,0.0280132,0.0264718,0.026484,0.0114746,
1.97775,123,0.0287989,0.0268534,0.0266751,0.0119629,
1.97911,130,0.0272375,0.0276241,0.026983,0.0109863,
1.98046,123,0.0280132,0.0268534,0.0269414,0.0117188,
1.98232,128,0.0304004,0.0268534,0.0268735,0.0107422,
1.98392,128,0.0287989,0.0276241,0.0271741,0.0107422,
1.98537,128,0.0291955,0.0276241,0.027723,0.0112305,
1.98679,128,0.0284048,0.0276241,0.027652,0.0112305,
1.9882,124,0.0280132,0.0276241,0.0276312,0.00927734,
1.9896,129,0.0280132,0.0276241,0.0276272,0.0109863,
1.99104,123,0.0287989,0.0280132,0.0277845,0.0109863,
1.99243,128,0.0276241,0.0284048,0.0281717,0.0124512,
1.99382,128,0.0260928,0.0276241,0.0279648,0.010498,
1.99526,129,0.0260928,0.0276241,0.0277429,0.0100098,
1.99664,122,0.0272375,0.0276241,0.0276577,0.0109863,
1.99828,128,0.0272375,0.0280132,0.027631,0.0109863,
1.99967,128,0.0276241,0.0276241,0.0277901,0.0102539,
2.00111,125,0.0268534,0.0272375,0.0275301,0.0119629,
2.00247,128,0.0264718,0.0272375,0.0273509,0.0117188,
2.00381,128,0.0276241,0.0276241,0.0273369,0.0109863,
2.00519,129,0.0260928,0.0276241,0.0275861,0.012207,
2.00659,128,0.0253421,0.0272375,0.0274825,0.0112305,
2.00793,128,0.0287989,0.0272375,0.0271198,0.0117188,
2.00928,128,0.0291955,0.0276241,0.0273198,0.010498,
2.01064,124,0.0280132,0.0280132,0.0277291,0.0124512,
2.01198,124,0.0287989,0.0280132,0.0279547,0.0117188,
2.01347,123,0.0284048,0.0276241,0.0279635,0.0114746,
2.01516,128,0.0238708,0.0280132,0.0279552,0.010498,
2.0168,129,0.0276241,0.0280132,0.0280081,0.0114746,
2.01827,128,0.0280132,0.0276241,0.0278089,0.010498,
2.01966,128,0.0280132,0.0276241,0.0276957,0.0114746,
2.02111,127,0.0287989,0.0276241,0.0276584,0.0114746,
2.02253,127,0.0280132,0.0280132,0.0279104,0.012207,
2.02394,128,0.0264718,0.0276241,0.0278842,0.0117188,
2.02531,128,0.0276241,0.0276241,0.0276836,0.0117188,
2.02671,126,0.0291955,0.0276241,0.0275294,0.0114746,
2.02814,123,0.0272375,0.0280132,0.027803,0.0114746,
2.02956,128,0.0276241,0.0280132,0.0279782,0.0119629,
2.03096,128,0.0249705,0.0276241,0.0279328,0.0126953,
2.03237,130,0.0268534,0.0280132,0.027924,0.0109863,
2.03378,127,0.030807,0.0280132,0.0279821,0.0109863,
2.03513,128,0.0249705,0.0276241,0.0280755,0.0117188,
2.03647,124,0.0257162,0.0276241,0.0277516,0.0112305,
2.03781,129,0.0268534,0.0276241,0.0276641,0.0112305,
2.03925,127,0.0295946,0.0276241,0.0276413,0.0119629,
2.04065,128,0.0284048,0.0280132,0.0278501,0.0109863,
2.04208,130,0.0280132,0.0276241,0.0279407,0.0117188,
2.04354,122,0.0260928,0.0272375,0.0276231,0.0109863,
2.04494,128,0.0276241,0.0272375,0.0272415,0.0112305,
2.04629,127,0.0287989,0.0276241,0.0273438,0.0109863,
2.04795,129,0.030807,0.0280132,0.0277002,0.0117188,
2.04956,123,0.0280132,0.0276241,0.027665,0.0114746,
2.0511,127,0.0295946,0.0276241,0.0276335,0.0114746,
2.05254,129,0.0287989,0.0280132,0.0277612,0.0107422,
2.05393,127,0.0287989,0.0280132,0.0280902,0.0100098,
2.05532,128,0.0295946,0.0280132,0.0280251,0.0112305,
2.05671,127,0.0276241,0.0276241,0.0278366,0.012207,
2.05811,129,0.0295946,0.0280132,0.027832,0.0114746,
2.05949,129,0.0295946,0.0280132,0.0279563,0.010498,
2.06092,126,0.0260928,0.0280132,0.028016,0.0119629,
2.06235,123,0.030807,0.0276241,0.0277756,0.0112305,
2.06378,127,0.0312162,0.0280132,0.0276966,0.0112305,
2.06523,128,0.0304004,0.0280132,0.0278905,0.0109863,
2.06659,128,0.0295946,0.0287989,0.0283003,0.0107422,
2.06794,129,0.0299963,0.0287989,0.0287158,0.0109863,
2.06927,128,0.0284048,0.0284048,0.0286399,0.0109863,
2.07062,128,0.0295946,0.0284048,0.0284263,0.0100098,
2.07197,124,0.0280132,0.0287989,0.0286187,0.0119629,
2.07331,130,0.0304004,0.0287989,0.0287531,0.0124512,
2.07471,118,0.0295946,0.0287989,0.0287927,0.010498,
2.07614,128,0.0264718,0.0284048,0.0286607,0.0119629,
2.07753,129,0.0284048,0.0287989,0.028504,0.0109863,
2.07895,130,0.0291955,0.0287989,0.0287382,0.00854492,
2.08038,128,0.0280132,0.0284048,0.0286796,0.0119629,
2.08214,128,0.0284048,0.0280132,0.0284355,0.0124512,
2.08363,128,0.0320419,0.0284048,0.0282512,0.00976562,
2.08509,124,0.0287989,0.0284048,0.0283566,0.0114746,
2.08654,128,0.0295946,0.0287989,0.0285526,0.0114746,
2.08793,128,0.0276241,0.0284048,0.0285049,0.0117188,
2.08928,130,0.0291955,0.0284048,0.0284397,0.012207,
2.09066,125,0.0280132,0.0284048,0.0282532,0.0109863,
2.0921,128,0.0287989,0.0287989,0.0284412,0.0114746,
2.09348,128,0.0264718,0.0287989,0.0287375,0.0112305,
2.09492,127,0.0276241,0.0284048,0.0287945,0.0129395,
2.09628,128,0.030807,0.0284048,0.0285271,0.0114746,
2.09773,123,0.030807,0.0284048,0.0283679,0.0109863,
2.09915,129,0.0295946,0.0287989,0.0286189,0.00976562,
2.10055,128,0.0280132,0.0287989,0.0287766,0.0117188,
2.10194,127,0.0284048,0.0280132,0.0286097,0.0107422,
2.10329,127,0.0272375,0.0280132,0.0282212,0.0114746,
2.10463,123,0.0272375,0.0287989,0.0283578,0.00878906,
2.10596,124,0.0291955,0.0287989,0.0286868,0.010498,
2.10743,127,0.0299963,0.0284048,0.0285235,0.0114746,
2.10881,128,0.0284048,0.0284048,0.0284383,0.0107422,
2.11027,126,0.0257162,0.0287989,0.0284178,0.0112305,
2.1116,128,0.0304004,0.0291955,0.0287417,0.0114746,
2.11297,128,0.0257162,0.0287989,0.0288531,0.00878906,
2.11461,128,0.0291955,0.0284048,0.0285665,0.00756836,
2.11609,127,0.0295946,0.0287989,0.0286591,0.0100098,
2.11751,123,0.0291955,0.0291955,0.0290217,0.0114746,
2.11898,128,0.0284048,0.0287989,0.0289407,0.0100098,
2.12037,126,0.0276241,0.0284048,0.0286427,0.0109863,
2.1218,124,0.0287989,0.0284048,0.0283469,0.0109863,
2.1233,122,0.0253421,0.0284048,0.0283824,0.0100098,
2.12466,128,0.0276241,0.0287989,0.0286047,0.0109863,
2.12609,130,0.0295946,0.0284048,0.0286881,0.0117188,
2.12744,127,0.0291955,0.0284048,0.0284848,0.0114746,
2.12878,128,0.0276241,0.0284048,0.0284358,0.0109863,
2.13021,127,0.0280132,0.0287989,0.0286212,0.010498,
2.13162,128,0.0280132,0.0287989,0.0287623,0.0114746,
2.1331,124,0.0295946,0.0287989,0.028794,0.00927734,
2.13445,128,0.030807,0.0287989,0.0286121,0.010498,
2.13579,129,0.0299963,0.0287989,0.0287338,0.010498,
2.13716,124,0.0304004,0.0287989,0.0289464,0.010498,
2.13861,128,0.0264718,0.0284048,0.0287595,0.00976562,
2.13996,127,0.0280132,0.0284048,0.028486,0.0107422,
2.14132,129,0.0257162,0.0284048,0.0284277,0.00976562,
2.14266,129,0.0291955,0.0287989,0.028713,0.0100098,
2.1441,127,0.0268534,0.0284048,0.0286475,0.0109863,
2.14544,124,0.0276241,0.0280132,0.0284465,0.010498,
2.14691,128,0.0295946,0.0284048,0.0282555,0.0112305,
2.14864,128,0.0284048,0.0287989,0.0284101,0.010498,
2.15025,127,0.0268534,0.0284048,0.0285149,0.0112305,
2.15176,129,0.0291955,0.0284048,0.0284394,0.0100098,
2.15313,128,0.0280132,0.0284048,0.0284182,0.0100098,
2.15448,128,0.0287989,0.0287989,0.0285714,0.00878906,
2.15592,123,0.0304004,0.0291955,0.028978,0.0117188,
2.15727,130,0.0295946,0.0287989,0.0289333,0.0114746,
2.15863,123,0.030807,0.0284048,0.0288064,0.0102539,
2.15997,128,0.0304004,0.0287989,0.0287623,0.0107422,
2.16137,130,0.0299963,0.0295946,0.0290291,0.0109863,
2.16277,127,0.0276241,0.0295946,0.0294349,0.0107422,
2.16415,128,0.030807,0.0287989,0.0291532,0.0109863,
2.16563,130,0.0264718,0.0287989,0.0289101,0.010498,
2.16703,130,0.0284048,0.0287989,0.0287975,0.0109863,
2.16852,131,0.0295946,0.0287989,0.0287986,0.0109863,
2.1701,128,0.0257162,0.0284048,0.0288424,0.0114746,
2.17145,129,0.0217391,0.0272375,0.0281806,0.0107422,
2.1728,128,0.0217391,0.0260928,0.0273449,0.010498,
2.17413,130,0.0280132,0.0257162,0.0265522,0.00952148,
2.17553,128,0.0253421,0.0257162,0.026076,0.00952148,
2.17694,128,0.0253421,0.0260928,0.0259933,0.00952148,
2.17829,127,0.0227937,0.0249705,0.0254762,0.012207,
2.17964,129,0.0227937,0.0246015,0.0250963,0.0100098,
2.18137,129,0.0253421,0.0249705,0.0249294,0.0102539,
2.18295,130,0.0260928,0.0249705,0.0252587,0.0109863,
2.18454,125,0.0235093,0.0246015,0.024888,0.0102539,
2.18599,128,0.0231502,0.0242349,0.0245102,0.0114746,
2.18745,127,0.0253421,0.0246015,0.024423,0.0109863,
2.18883,128,0.0260928,0.0246015,0.0245511,0.0114746,
2.19026,128,0.0257162,0.0249705,0.024857,0.00878906,
2.19164,127,0.0249705,0.0246015,0.024758,0.0109863,
2.1931,128,0.0257162,0.0246015,0.024656,0.0114746,
2.19447,125,0.0249705,0.0246015,0.0246205,0.0114746,
2.19592,128,0.0249705,0.0249705,0.0248329,0.0112305,
2.19744,128,0.0227937,0.0246015,0.0248047,0.0112305,
2.19883,129,0.0238708,0.0242349,0.0245088,0.0109863,
2.20034,124,0.0253421,0.0242349,0.0243304,0.0109863,
2.20172,128,0.0249705,0.0246015,0.0242649,0.0114746,
2.20313,128,0.0257162,0.0246015,0.0245245,0.0112305,
2.20455,128,0.0246015,0.0242349,0.0245838,0.010498,
2.20595,129,0.0253421,0.0242349,0.0243572,0.00976562,
2.20737,124,0.0235093,0.0242349,0.0242875,0.010498,
2.20878,128,0.0242349,0.0246015,0.02442,0.0109863,
2.21015,129,0.0227937,0.0242349,0.02456,0.010498,
2.21155,128,0.0242349,0.0238708,0.024147,0.0100098,
2.21296,128,0.0235093,0.0238708,0.0239671,0.0107422,
2.2146,125,0.0253421,0.0238708,0.0238682,0.00927734,
2.21642,124,0.0260928,0.0238708,0.0238702,0.0112305,
2.21793,123,0.0231502,0.0238708,0.0239372,0.0114746,
2.21931,128,0.0213926,0.0231502,0.023602,0.0107422,
2.22071,130,0.0231502,0.0231502,0.0233078,0.010498,
2.22222,128,0.0227937,0.0231502,0.0232113,0.0107422,
2.22362,128,0.0246015,0.0235093,0.0234032,0.010498,
2.22503,128,0.020707,0.0227937,0.0232784,0.010498,
2.22644,128,0.0183865,0.0217391,0.0226359,0.0102539,
2.22782,125,0.019366,0.0210485,0.0219832,0.0112305,
2.22928,127,0.0220881,0.0213926,0.0215606,0.0102539,
2.23065,128,0.0217391,0.0217391,0.0216068,0.0109863,
2.23216,124,0.0235093,0.0224397,0.0220261,0.0109863,
2.23362,128,0.0196975,0.0217391,0.0219731,0.0078125,
2.23499,128,0.0187105,0.0210485,0.0216979,0.010498,
2.23637,128,0.0213926,0.020707,0.0211882,0.0109863,
2.23778,127,0.0224397,0.0213926,0.021077,0.0109863,
2.23915,128,0.0210485,0.0213926,0.0212703,0.0112305,
2.24054,127,0.0249705,0.0217391,0.0215665,0.0109863,
2.24194,128,0.0246015,0.0217391,0.0216952,0.0112305,
2.24328,126,0.0295946,0.0220881,0.0217667,0.00952148,
2.24463,128,0.0341502,0.0231502,0.0221732,0.0107422,
2.24597,130,0.0408506,0.0272375,0.0237799,0.0107422,
2.24761,123,0.0481145,0.0284048,0.0271034,0.0114746,
2.2493,127,0.0413174,0.0284048,0.0282624,0.0114746,
2.25093,129,0.0422583,0.0399247,0.0323612,0.0112305,
2.25231,130,0.0422583,0.0432093,0.0386013,0.0114746,
2.25371,130,0.0461224,0.0441703,0.0426076,0.0100098,
2.2551,128,0.0432093,0.0436886,0.0436471,0.00976562,
2.25645,128,0.0390088,0.0432093,0.043547,0.0109863,
2.25781,129,0.0363211,0.0432093,0.0433047,0.0107422,
2.25914,125,0.0367628,0.0372069,0.0423426,0.0114746,
2.26047,128,0.0337235,0.0358819,0.0386386,0.0109863,
2.26181,127,0.0345794,0.035011,0.0369856,0.00927734,
2.26321,129,0.0358819,0.0345794,0.0357126,0.00878906,
2.26469,127,0.035011,0.035011,0.0351354,0.0100098,
2.26615,128,0.0363211,0.0358819,0.0352809,0.0107422,
2.26754,128,0.0341502,0.0354452,0.0356298,0.0109863,
2.26896,128,0.0337235,0.035011,0.0353603,0.0112305,
2.2703,127,0.0376536,0.0354452,0.0352006,0.0107422,
2.27167,128,0.0367628,0.0358819,0.0355006,0.010498,
2.27309,128,0.0363211,0.0363211,0.0361107,0.0117188,
