time [s],adc[0],current,servo1.currentSetpoint,setpwm,
1.97027,0,0,0,0,
1.97462,0,0,0,0,
1.97839,0,0,0,0,
1.98294,0,0,0,0,
1.98742,0,0,0,0,
1.99152,0,0,0,0,
1.99531,0,0,0,0,
1.99907,0,0,0,0,
2.00359,0,0,0,0,
2.00758,0,0,0,0,
2.01149,0,0,0,0,
2.01522,0,0,0,0,
2.01967,0,0,0,0,
2.02391,0,0,0,0,
2.02805,0,0,0,0,
2.03193,0,0,0,0,
2.03639,0,0,0,0,
2.04048,0,0,0,0,
2.04422,0,0,0,0,
2.04805,0,0,0,0,
2.05384,0,0,0,0,
2.05878,0,0,0,0,
2.06361,0,0,0,0,
2.06833,0,0,0,0,
2.07291,0,0,0,0,
2.07687,0,0,0,0,
2.08058,0,0,0,0,
2.08549,0,0,0,0,
2.08983,0,0,0,0,
2.09432,0,0,0,0,
2.09894,0,0,0,0,
2.1034,0,0,0,0,
2.10721,0,0,0,0,
2.11102,0,0,0,0,
2.11494,0,0,0,0,
2.11953,0,0,0,0,
2.12406,0,0,0,0,
2.12832,0,0,0,0,
2.13221,0,0,0,0,
2.13664,0,0,0,0,
2.1406,0,0,0,0,
2.14458,0,0,0,0,
2.14843,0,0,0,0,
2.15296,0,0,0,0,
2.15751,0,0,0,0,
2.16218,0,0,0,0,
2.16691,0,0,0,0,
2.17102,0,0,0,0,
2.17508,0,0,0,0,
2.17904,0,0,0,0,
2.18395,0,0,0,0,
2.1883,0,0,0,0,
2.19287,0,0,0,0,
2.19671,0,0,0,0,
2.20104,0,0,0,0,
2.20559,0,0,0,0,
2.21127,0,0,0,0,
2.21591,0,0,0,0,
2.22034,0,0,0,0,
2.22505,0,0,0,0,
2.22924,0,0,0,0,
2.23362,0,0,0,0,
2.23804,0,0,0,0,
2.24271,0,0,0,0,
2.24676,0,0,0,0,
2.25143,0,0,0,0,
2.25608,0,0,0,0,
2.26037,0,0,0,0,
2.26432,0,0,0,0,
2.26873,0,0,0,0,
2.27264,0,0,0,0,
2.27639,0,0,0,0,
2.2804,0,0,0,0,
2.28568,0,0,0,0,
2.29027,0,0,0,0,
2.29486,0,0,0,0,
2.29975,0,0,0,0,
2.30379,0,0,0,0,
2.3084,0,0,0,0,
2.31254,0,0,0,0,
2.31661,0,0,0,0,
2.32128,0,0,0,0,
2.32544,0,0,0,0,
2.33025,0,0,0,0,
2.33558,0,0,0,0,
2.34004,0,0,0,0,
2.34428,0,0,0,0,
2.34822,0,0,0,0,
2.35404,0,0,0,0,
2.35877,0,0,0,0,
2.36349,0,0,0,0,
2.36812,0,0,0,0,
2.37308,0,0,0,0,
2.3774,0,0,0,0,
2.38141,0,0,0,0,
2.3861,0,0,0,0,
2.39005,0,0,0,0,
2.39407,0,0,0,0,
2.39844,0,0,0,0,
2.40296,0,0,0,0,
2.40704,0,0,0,0,
2.4108,0,0,0,0,
2.41475,0,0,0,0,
2.41975,0,0,0,0,
2.42427,0,0,0,0,
2.42907,0,0,0,0,
2.43377,0,0,0,0,
2.43834,0,0,0,0,
2.4428,0,0,0,0,
2.44753,0,0,0,0,
2.45267,0,0,0,0,
2.45729,0,0,0,0,
2.46133,0,0,0,0,
2.46532,0,0,0,0,
2.46971,0,0,0,0,
2.47404,0,0,0,0,
2.47776,0,0,0,0,
2.48183,0,0,0,0,
2.48644,0,0,0,0,
2.49054,0,0,0,0,
2.49516,0,0,0,0,
2.49997,0,0,0,0,
2.50455,0,0,0,0,
2.5093,0,0,0,0,
2.51363,0,0,0,0,
2.51852,0,0,0,0,
2.52254,0,0,0,0,
2.52624,0,0,0,0,
2.53022,0,0,0,0,
2.5344,0,0,0,0,
2.53848,0,0,0,0,
2.54233,0,0,0,0,
2.54657,0,0,0,0,
2.55121,0,0,0,0,
2.55588,0,0,0,0,
2.56368,0,0,0,0,
2.56906,0,0,0,0,
2.57359,0,0,0,0,
2.57777,0,0,0,0,
2.58186,0,0,0,0,
2.58648,0,0,0,0,
2.59065,0,0,0,0,
2.5947,0,0,0,0,
2.59882,0,0,0,0,
2.60285,0,0,0,0,
2.60671,0,0,0,0,
2.61052,0,0,0,0,
2.61423,0,0,0,0,
2.61891,0,0,0,0,
2.62355,0,0,0,0,
2.62822,0,0,0,0,
2.63216,0,0,0,0,
2.63662,0,0,0,0,
2.64077,0,0,0,0,
2.64469,0,0,0,0,
2.64878,0,0,0,0,
2.6531,0,0,0,0,
2.65688,0,0,0,0,
2.66075,0,0,0,0,
2.66478,0,0,0,0,
2.66885,0,0,0,0,
2.67281,0,0,0,0,
2.67659,0,0,0,0,
2.68033,0,0,0,0,
2.6849,0,0,0,0,
2.68905,0,0,0,0,
2.69356,0,0,0,0,
2.69874,0,0,0,0,
2.70376,0,0,0,0,
2.70872,0,0,0,0,
2.71304,0,0,0,0,
2.71806,0,0,0,0,
2.72195,0,0,0,0,
2.72577,0,0,0,0,
2.72951,0,0,0,0,
2.73393,0,0,0,0,
2.73805,0,0,0,0,
2.74206,0,0,0,0,
2.74606,0,0,0,0,
2.75122,0,0,0,0,
2.75516,0,0,0,0,
2.75895,0,0,0,0,
2.76306,0,0,0,0,
2.76749,0,0,0,0,
2.77229,0,0,0,0,
2.77698,0,0,0,0,
2.78142,0,0,0,0,
2.7858,0,0,0,0,
2.78994,0,0,0,0,
2.79479,0,0,0,0,
2.79931,0,0,0,0,
2.80357,0,0,0,0,
2.80743,0,0,0,0,
2.81235,0,0,0,0,
2.81727,0,0,0,0,
2.8216,0,0,0,0,
2.82548,0,0,0,0,
2.82916,0,0,0,0,
2.83405,0,0,0,0,
2.83823,0,0,0,0,
2.84259,0,0,0,0,
2.84664,0,0,0,0,
2.85149,0,0,0,500,
2.85617,693,0,0,500,
2.86117,798,0,0,500,
2.86672,847,0,0,500,
2.8717,873,0,0,500,
2.8767,875,0,0,500,
2.88184,871,0,0,500,
2.8864,893,0,0,500,
2.89004,903,0,0,500,
2.89441,893,0,0,500,
2.89871,903,0,0,500,
2.90332,897,0,0,500,
2.90741,911,0,0,500,
2.91115,913,0,0,500,
2.91551,899,0,0,500,
2.92108,897,0,0,500,
2.92497,896,0,0,500,
2.92924,897,0,0,500,
2.9336,892,0,0,500,
2.93764,893,0,0,500,
2.94142,863,0,0,500,
2.94852,909,0,0,500,
2.95333,909,0,0,500,
2.95763,900,0,0,500,
2.96152,883,0,0,500,
2.96579,899,0,0,500,
2.97005,887,0,0,500,
2.97369,900,0,0,500,
2.97733,885,0,0,500,
2.98207,898,0,0,500,
2.98634,898,0,0,500,
2.98993,885,0,0,500,
2.99438,906,0,0,500,
2.9984,896,0,0,500,
3.0024,887,0,0,500,
3.00656,896,0,0,500,
3.0104,902,0,0,500,
3.01448,907,0.00986123,0,500,
3.01875,910,0.0216228,0,500,
3.0224,895,0.036932,0,500,
3.02707,894,0.0552613,0,500,
3.03143,894,0.0984669,0,500,
3.0354,897,0.122535,0,500,
3.03904,879,0.147827,0,500,
3.04326,898,0.201231,0,500,
3.04783,883,0.256771,0,500,
3.05291,883,0.312639,0,500,
3.05676,881,0.368002,0,500,
3.06082,893,0.421813,0,500,
3.06551,896,0.473664,0,500,
3.0694,887,0.547242,0,500,
3.0738,889,0.592893,0,500,
3.07769,906,0.656277,0,500,
3.0821,911,0.695005,0,500,
3.0867,883,0.747828,0,500,
3.0915,892,0.809003,0,500,
3.09616,895,0.835927,0,500,
3.10068,886,0.872144,0,500,
3.10496,899,0.903806,0,500,
3.10951,913,0.922571,0,500,
3.11353,894,0.947408,0,500,
3.11869,880,0.968964,0,500,
3.12282,897,0.987639,0,500,
3.12728,871,1.00358,0,500,
3.13156,875,1.01724,0,500,
3.13561,894,1.02528,0,500,
3.13923,900,1.03596,0,500,
3.14336,895,1.04516,0,500,
3.14814,885,1.05307,0,500,
3.15257,898,1.05988,0,500,
3.15676,894,1.06574,0,500,
3.16078,885,1.06924,0,500,
3.1649,903,1.07378,0,500,
3.16857,871,1.07645,0,500,
3.17268,891,1.07992,0,500,
3.17694,899,1.0829,0,500,
3.18139,879,1.0854,0,500,
3.18634,894,1.08744,0,500,
3.19083,871,1.08919,0,500,
3.19536,891,1.09057,0,500,
3.19969,892,1.09139,0,500,
3.20328,882,1.09224,0,500,
3.20843,890,1.09305,0,500,
3.21523,902,1.09304,0,500,
3.22153,905,1.09288,0,500,
3.22677,903,1.0927,0,500,
3.23555,892,1.09249,0,500,
3.23999,893,1.09214,0,500,
3.24577,895,1.09199,0,500,
3.25112,887,1.09198,0,500,
3.25553,861,1.09197,0,500,
3.26011,882,1.09196,0,500,
3.2645,882,1.09196,0,500,
3.26872,893,1.09195,0,500,
3.27262,865,1.09195,0,500,
3.27663,845,1.09194,0,500,
3.28166,893,1.09182,0,500,
3.28646,873,1.09144,0,500,
3.29124,858,1.0905,0,500,
3.29593,887,1.08972,0,500,
3.30035,848,1.0887,0,500,
3.30534,884,1.0876,0,500,
3.31038,875,1.0866,0,500,
3.315,859,1.08569,0,500,
3.31996,874,1.08491,0,500,
3.32473,875,1.08419,0,500,
3.32869,885,1.08318,0,500,
3.33348,879,1.08187,0,500,
3.3381,870,1.08091,0,500,
3.34246,854,1.07977,0,500,
3.34621,870,1.07812,0,500,
3.35092,871,1.07702,0,500,
3.35474,861,1.07591,0,500,
3.35911,876,1.07404,0,500,
3.36384,877,1.0726,0,500,
3.36836,863,1.0712,0,500,
3.37227,871,1.06993,0,500,
3.37627,842,1.06861,0,500,
3.38075,854,1.06675,0,500,
3.38576,861,1.06473,0,500,
3.3902,863,1.06199,0,500,
3.39471,863,1.06021,0,500,
3.40014,861,1.05827,0,500,
3.40525,875,1.05636,0,500,
3.40962,870,1.05463,0,500,
3.41518,871,1.05202,0,500,
3.41994,866,1.05039,0,500,
3.4247,845,1.04801,0,500,
3.4289,843,1.04569,0,500,
3.43388,859,1.04328,0,500,
3.4384,869,1.041,0,500,
3.44244,855,1.03904,0,500,
3.44758,875,1.03681,0,500,
3.45246,859,1.03546,0,500,
3.45675,863,1.0343,0,500,
3.46119,879,1.03331,0,500,
3.46596,863,1.03262,0,500,
3.47099,851,1.03224,0,500,
3.47574,849,1.03159,0,500,
3.48056,857,1.0308,0,500,
3.48593,837,1.03025,0,500,
3.48983,842,1.02951,0,500,
3.49499,830,1.02888,0,500,
3.49983,841,1.02811,0,500,
3.50443,833,1.02681,0,500,
3.5089,828,1.02511,0,500,
3.51416,817,1.02308,0,500,
3.51862,834,1.01952,0,500,
3.52332,814,1.01498,0,500,
3.52807,839,1.01008,0,500,
3.53275,837,1.00676,0,500,
3.53663,864,1.00183,0,500,
3.54066,863,0.998948,0,500,
3.54559,875,0.995147,0,500,
3.55044,851,0.991736,0,500,
3.55471,873,0.989739,0,500,
3.55907,866,0.987105,0,500,
3.56329,871,0.985564,0,500,
3.56739,861,0.98353,0,500,
3.57127,880,0.982339,0,500,
3.57507,838,0.981265,0,500,
3.57908,867,0.980066,0,500,
3.58359,879,0.979461,0,500,
3.5883,877,0.980909,0,500,
3.59251,880,0.983789,0,500,
3.5967,871,0.98774,0,500,
3.60153,879,0.993022,0,500,
3.60581,863,0.996233,0,500,
3.61031,863,1.00064,0,500,
3.61538,859,1.00443,0,500,
3.62012,864,1.00774,0,500,
3.62452,865,1.01117,0,500,
3.62868,873,1.0147,0,500,
3.63287,854,1.01817,0,500,
3.63674,855,1.02033,0,500,
3.64049,880,1.02322,0,500,
3.64437,872,1.02494,0,500,
3.6496,885,1.02831,0,500,
3.65514,851,1.03012,0,500,
3.65984,838,1.03157,0,500,
3.6653,868,1.03291,0,500,
3.6701,877,1.03399,0,500,
3.67493,855,1.03489,0,500,
3.67981,878,1.03555,0,500,
3.68443,866,1.03633,0,500,
3.68934,883,1.03719,0,500,
3.69409,886,1.03774,0,500,
3.69837,864,1.03823,0,500,
3.70227,882,1.03901,0,500,
3.70608,858,1.03965,0,500,
3.71014,874,1.04049,0,500,
3.71454,885,1.04122,0,500,
3.71874,869,1.04203,0,500,
3.72313,857,1.04238,0,500,
3.72708,870,1.04283,0,500,
3.73132,873,1.04323,0,500,
3.73526,882,1.04356,0,500,
3.73908,871,1.04376,0,500,
3.74294,877,1.04402,0,500,
3.74711,868,1.04424,0,500,
3.75126,861,1.04444,0,500,
3.75527,870,1.0446,0,500,
3.75909,874,1.04481,0,500,
3.76333,877,1.04492,0,500,
3.76733,887,1.04504,0,500,
3.77263,871,1.04512,0,500,
3.7768,882,1.04519,0,500,
3.78133,859,1.04525,0,500,
3.78641,879,1.04529,0,500,
3.79018,885,1.04532,0,500,
3.79391,882,1.04536,0,500,
3.79827,863,1.04539,0,500,
3.80227,871,1.04541,0,500,
3.80609,863,1.04544,0,500,
3.80999,879,1.04546,0,500,
3.81449,843,1.04548,0,500,
3.81898,871,1.04572,0,500,
3.82369,886,1.04635,0,500,
3.82762,865,1.0469,0,500,
3.83209,858,1.04736,0,500,
3.836,868,1.04764,0,500,
3.83974,873,1.048,0,500,
3.84367,866,1.04809,0,500,
3.84843,870,1.04773,0,500,
3.85246,858,1.04763,0,500,
3.85626,860,1.04778,0,500,
3.86008,871,1.04802,0,500,
3.86423,871,1.04832,0,500,
3.86828,882,1.0485,0,500,
3.87219,886,1.04867,0,500,
3.87583,862,1.04922,0,500,
3.88033,882,1.04996,0,500,
3.8847,870,1.05042,0,500,
3.88895,882,1.05085,0,500,
3.89264,876,1.0513,0,500,
3.89699,867,1.05158,0,500,
3.9013,861,1.05172,0,500,
3.90547,871,1.0516,0,500,
3.90931,874,1.05152,0,500,
3.91383,871,1.05133,0,500,
3.91777,883,1.05116,0,500,
3.9215,873,1.05107,0,500,
3.92569,870,1.05098,0,500,
3.92969,871,1.05087,0,500,
3.93366,867,1.0508,0,500,
3.9373,884,1.05074,0,500,
3.94153,871,1.05066,0,500,
3.94562,872,1.05061,0,500,
3.94994,862,1.05051,0,500,
3.9536,873,1.05008,0,500,
3.95731,879,1.04964,0,500,
3.96114,875,1.04936,0,500,
3.96527,876,1.04915,0,500,
3.96898,876,1.04881,0,500,
3.97291,856,1.04849,0,500,
3.97759,872,1.04808,0,500,
3.98197,886,1.04772,0,500,
3.98612,854,1.04742,0,500,
3.99037,855,1.04724,0,500,
3.99449,879,1.047,0,500,
3.99841,877,1.0468,0,500,
4.00228,864,1.04668,0,500,
4.00598,878,1.04653,0,500,
4.00986,889,1.04639,0,500,
4.01468,870,1.04628,0,500,
4.0197,853,1.04609,0,500,
4.02528,870,1.04569,0,500,
4.03053,875,1.04535,0,500,
4.03494,858,1.04524,0,500,
4.03934,835,1.04527,0,500,
4.04329,861,1.04533,0,500,
4.0482,884,1.04581,0,500,
4.05273,871,1.04588,0,500,
4.05645,849,1.04608,0,500,
4.06052,884,1.0465,0,500,
4.06482,853,1.04633,0,500,
4.06985,880,1.04626,0,500,
4.07385,865,1.04616,0,500,
4.07799,869,1.04608,0,500,
4.08295,861,1.04603,0,500,
4.08731,891,1.04597,0,500,
4.09129,873,1.04593,0,500,
4.09793,874,1.04578,0,500,
4.10409,884,1.0456,0,500,
4.10828,857,1.04554,0,500,
4.11287,873,1.04555,0,500,
4.11743,855,1.04555,0,500,
