time [s],adc1_med,adc1_med_ema,adc[0],servo1.encoder.angle,servo1.encoder.angularVelocity,servo1.positionSetpoint,
13.34,0,0,0,332.67,0,500,
13.35,0,0,0,333.161,0,500,
13.36,0,0,0,333.665,0,500,
13.37,0,0,0,334.169,0,500,
13.38,0,0,0,334.667,0,500,
13.39,0,0,0,335.177,0,500,
13.4,0,0,0,335.669,0,500,
13.41,0,0,0,336.173,0,500,
13.42,0,0,0,336.67,0,500,
13.43,0,0,0,337.168,0,500,
13.44,0,0,0,337.672,0,500,
13.45,0,0,0,338.176,0,500,
13.4602,0,0,0,338.674,0,500,
13.47,0,0,0,339.172,0,500,
13.48,0,0,0,339.676,0,500,
13.49,0,0,0,340.173,0,500,
13.5,0,0,0,340.671,0,500,
13.51,0,0,0,341.169,0,500,
13.52,0,0,0,341.667,0,500,
13.53,0,0,0,342.164,0,500,
13.54,0,0,0,342.662,0,500,
13.55,0,0,0,343.166,0,500,
13.56,0,0,0,343.658,0,500,
13.57,0,0,0,344.162,0,500,
13.58,0,0,0,344.66,0,500,
13.59,0,0,0,345.151,0,500,
13.6,0,0,0,345.655,0,500,
13.61,0,0,0,346.159,0,500,
13.62,0,0,0,346.651,0,500,
13.63,0,0,0,347.155,0,500,
13.64,0,0,0,347.659,0,500,
13.65,0,0,0,348.156,0,500,
13.66,0,0,0,348.66,0,500,
13.67,0,0,0,349.158,0,500,
13.68,0,0,0,349.662,0,500,
13.69,0,0,0,350.166,0,500,
13.7,0,0,0,350.658,0,500,
13.71,0,0,0,351.161,0,500,
13.72,0,0,0,351.665,0,500,
13.73,0,0,0,352.169,0,500,
13.74,0,0,0,352.667,0,500,
13.75,0,0,0,353.165,0,500,
13.76,0,0,0,353.663,0,500,
13.77,0,0,0,354.167,0,500,
13.78,0,0,0,354.664,0,500,
13.79,0,0,0,355.168,0,500,
13.8,0,0,0,355.666,0,500,
13.81,0,0,0,356.164,0,500,
13.82,0,0,0,356.662,0,500,
13.83,0,0,0,357.166,0,500,
13.84,0,0,0,357.663,0,500,
13.85,0,0,0,358.161,0,500,
13.86,0,0,0,358.665,0,500,
13.87,0,0,0,359.163,0,500,
13.88,0,0,0,359.667,0,500,
13.89,0,0,0,360.171,0,500,
13.9,0,0,0,360.669,0,500,
13.91,0,0,0,361.173,0,500,
13.92,0,0,0,361.67,0,500,
13.93,0,0,0,362.174,0,500,
13.94,0,0,0,362.678,0,500,
13.95,0,0,0,363.17,0,500,
13.96,0,0,0,363.674,0,500,
13.97,0,0,0,364.178,0,500,
13.98,0,0,0,364.676,0,500,
13.99,0,0,0,365.179,0,500,
14,0,0,0,365.677,0,500,
14.01,0,0,0,366.181,0,500,
14.02,0,0,0,366.685,0,500,
14.03,0,0,0,367.183,0,500,
14.04,0,0,0,367.687,0,500,
14.05,0,0,0,368.185,0,500,
14.06,0,0,0,368.689,0,500,
14.07,0,0,0,369.186,0,500,
14.08,0,0,0,369.684,0,500,
14.09,0,0,0,370.188,0,500,
14.1,0,0,0,370.692,0,500,
14.11,0,0,0,371.19,0,500,
14.12,0,0,0,371.688,0,500,
14.13,0,0,0,372.191,0,500,
14.14,0,0,0,372.695,0,500,
14.15,0,0,0,373.199,0,500,
14.16,0,0,0,373.691,0,500,
14.17,0,0,0,374.189,0,500,
14.18,0,0,0,374.693,0,500,
14.19,0,0,0,375.19,0,500,
14.2,0,0,0,375.694,0,500,
14.21,0,0,0,376.198,0,500,
14.22,0,0,0,376.69,0,500,
14.23,0,0,0,377.188,0,500,
14.24,0,0,0,377.692,0,500,
14.25,0,0,0,378.19,0,500,
14.26,0,0,0,378.687,0,500,
14.27,0,0,0,379.191,0,500,
14.28,0,0,0,379.689,0,500,
14.29,0,0,0,380.193,0,500,
14.3,0,0,0,380.691,0,500,
14.31,0,0,0,381.189,0,500,
14.32,0,0,0,381.686,0,500,
14.33,0,0,0,382.19,0,500,
14.34,0,0,0,382.688,0,500,
14.35,0,0,0,383.192,0,500,
14.36,0,0,0,383.696,0,500,
14.37,0,0,0,384.194,0,500,
14.38,0,0,0,384.691,0,500,
14.39,0,0,0,385.195,0,500,
14.4,0,0,0,385.693,0,500,
14.41,0,0,0,386.191,0,500,
14.42,0,0,0,386.695,0,500,
14.4301,0,0,0,387.193,0,500,
14.44,0,0,0,387.69,0,500,
14.45,0,0,0,388.194,0,500,
14.46,0,0,0,388.692,0,500,
14.47,0,0,0,389.19,0,500,
14.48,0,0,0,389.694,0,500,
14.49,0,0,0,390.192,0,500,
14.5,0,0,0,390.69,0,500,
14.51,0,0,0,391.187,0,500,
14.52,0,0,0,391.685,0,500,
14.53,0,0,0,392.189,0,500,
14.54,0,0,0,392.693,0,500,
14.55,0,0,0,393.185,0,500,
14.56,0,0,0,393.682,0,500,
14.57,0,0,0,394.18,0,500,
14.58,0,0,0,394.684,0,500,
14.59,0,0,0,395.182,0,500,
14.6,0,0,0,395.686,0,500,
14.61,0,0,0,396.184,0,500,
14.62,0,0,0,396.681,0,500,
14.63,0,0,0,397.179,0,500,
14.64,0,0,0,397.683,0,500,
14.65,0,0,0,398.181,0,500,
14.66,0,0,0,398.685,0,500,
14.67,0,0,0,399.183,0,500,
14.68,0,0,0,399.687,0,500,
14.69,0,0,0,400.19,0,500,
14.7,0,0,0,400.682,0,500,
14.71,0,0,0,401.186,0,500,
14.72,0,0,0,401.684,0,500,
14.73,0,0,0,402.182,0,500,
14.74,0,0,0,402.686,0,500,
14.75,0,0,0,403.19,0,500,
14.76,0,0,0,403.681,0,500,
14.77,0,0,0,404.185,0,500,
14.78,0,0,0,404.683,0,500,
14.79,0,0,0,405.181,0,500,
14.8,0,0,0,405.685,0,500,
14.81,0,0,0,406.189,0,500,
14.82,0,0,0,406.686,0,500,
14.83,0,0,0,407.19,0,500,
14.84,0,0,0,407.688,0,500,
14.85,0,0,0,408.186,0,500,
14.86,0,0,0,408.684,0,500,
14.87,0,0,0,409.188,0,500,
14.88,0,0,0,409.685,0,500,
14.89,0,0,0,410.189,0,500,
14.9,0,0,0,410.687,0,500,
14.91,0,0,0,411.191,0,500,
14.92,0,0,0,411.695,0,500,
14.93,0,0,0,412.187,0,500,
14.94,0,0,0,412.684,0,500,
14.95,0,0,0,413.188,0,500,
14.96,0,0,0,413.686,0,500,
14.97,0,0,0,414.19,0,500,
14.98,0,0,0,414.694,0,500,
14.99,0,0,0,415.186,0,500,
15,0,0,0,415.683,0,500,
15.01,0,0,0,416.187,0,500,
15.02,0,0,0,416.685,0,500,
15.03,0,0,0,417.189,0,500,
15.04,0,0,0,417.687,0,500,
15.05,0,0,0,418.185,0,500,
15.06,0,0,0,418.676,0,500,
15.07,0,0,0,419.18,0,500,
15.08,0,0,0,419.684,0,500,
15.09,0,0,0,420.176,0,500,
15.1,0,0,0,420.674,0,500,
15.11,0,0,0,421.177,0,500,
15.12,0,0,0,421.675,0,500,
15.13,0,0,0,422.173,0,500,
15.14,0,0,0,422.677,0,500,
15.15,0,0,0,423.175,0,500,
15.16,0,0,0,423.673,0,500,
15.17,0,0,0,424.17,0,500,
15.18,0,0,0,424.674,0,500,
15.19,0,0,0,425.172,0,500,
15.2,0,0,0,425.67,0,500,
15.21,0,0,0,426.174,0,500,
15.22,0,0,0,426.678,0,500,
15.23,0,0,0,427.169,0,500,
15.24,0,0,0,427.673,0,500,
15.25,0,0,0,428.171,0,500,
15.26,0,0,0,428.675,0,500,
15.27,0,0,0,429.173,0,500,
15.28,0,0,0,429.664,0,500,
15.29,0,0,0,430.168,0,500,
15.3,0,0,0,430.666,0,500,
15.31,0,0,0,431.164,0,500,
15.32,0,0,0,431.668,0,500,
15.33,0,0,0,432.166,0,500,
15.34,0,0,0,432.663,0,500,
15.35,0,0,0,433.161,0,500,
15.36,0,0,0,433.665,0,500,
15.37,0,0,0,434.163,0,500,
15.38,0,0,0,434.661,0,500,
15.39,0,0,0,435.159,0,500,
15.4,0,0,0,435.662,0,500,
15.41,0,0,0,436.154,0,500,
15.42,0,0,0,436.652,0,500,
15.43,0,0,0,437.15,0,500,
15.44,0,0,0,437.654,0,500,
15.45,0,0,0,438.145,0,500,
15.46,0,0,0,438.649,0,500,
15.47,0,0,0,439.153,0,500,
15.48,0,0,0,439.645,0,500,
15.49,0,0,0,440.143,0,500,
15.5,0,0,0,440.646,0,500,
15.51,0,0,0,441.144,0,500,
15.52,0,0,0,441.648,0,500,
15.53,0,0,0,442.152,0,500,
15.54,0,0,0,442.65,0,500,
15.55,0,0,0,443.154,0,500,
15.56,0,0,0,443.652,0,500,
15.57,0,0,0,444.156,0,500,
15.58,0,0,0,444.66,0,500,
15.59,0,0,0,445.157,0,500,
15.6,0,0,0,445.655,0,500,
15.61,0,0,0,446.153,0,500,
15.62,0,0,0,446.651,0,500,
15.63,0,0,0,447.155,0,500,
15.64,0,0,0,447.659,0,500,
15.65,0,0,0,448.156,0,500,
15.66,0,0,0,448.66,0,500,
15.67,0,0,0,449.158,0,500,
15.68,0,0,0,449.656,0,500,
15.69,0,0,0,450.16,0,500,
15.7,0,0,0,450.658,0,500,
15.71,0,0,0,451.161,0,500,
15.72,0,0,0,451.665,0,500,
15.73,0,0,0,452.163,0,500,
15.74,0,0,0,452.661,0,500,
15.75,0,0,0,453.165,0,500,
15.7603,0,0,0,453.663,0,500,
15.77,0,0,0,454.167,0,500,
15.78,0,0,0,454.664,0,500,
15.79,0,0,0,455.168,0,500,
15.8,0,0,0,455.672,0,500,
15.81,0,0,0,456.17,0,500,
15.82,0,0,0,456.668,0,500,
15.83,0,0,0,457.166,0,500,
15.84,0,0,0,457.663,0,500,
15.85,0,0,0,458.161,0,500,
15.86,0,0,0,458.659,0,500,
15.87,0,0,0,459.151,0,500,
15.88,0,0,0,459.642,0,500,
15.89,0,0,0,460.134,0,500,
15.9,0,0,0,460.619,0,500,
15.91,0,0,0,461.105,0,500,
15.92,0,0,0,461.584,0,500,
15.93,0,0,0,462.064,0,500,
15.94,0,0,0,462.537,0,500,
15.95,0,0,0,463.004,0,500,
15.96,0,0,0,463.471,0,500,
15.97,0,0,0,463.932,0,500,
15.98,0,0,0,464.399,0,500,
15.99,0,0,0,464.854,0,500,
16,0,0,0,465.309,0,500,
16.01,0,0,0,465.751,0,500,
16.02,0,0,0,466.2,0,500,
16.03,0,0,0,466.636,0,500,
16.04,0,0,0,467.078,0,500,
16.05,0,0,0,467.521,0,500,
16.06,0,0,0,467.945,0,500,
16.07,0,0,0,468.369,0,500,
16.08,0,0,0,468.793,0,500,
16.09,0,0,0,469.211,0,500,
16.1,0,0,0,469.629,0,500,
16.11,0,0,0,470.034,0,500,
16.12,0,0,0,470.446,0,500,
16.13,0,0,0,470.839,0,500,
16.14,0,0,0,471.245,0,500,
16.15,0,0,0,471.638,0,500,
16.16,0,0,0,472.032,0,500,
16.17,0,0,0,472.419,0,500,
16.18,0,0,0,472.806,0,500,
16.19,0,0,0,473.175,0,500,
16.2,0,0,0,473.556,0,500,
16.21,0,0,0,473.924,0,500,
16.22,0,0,0,474.293,0,500,
16.23,0,0,0,474.662,0,500,
16.24,0,0,0,475.025,0,500,
16.25,0,0,0,475.381,0,500,
16.26,0,0,0,475.731,0,500,
16.27,0,0,0,476.082,0,500,
16.28,0,0,0,476.432,0,500,
16.29,0,0,0,476.776,0,500,
16.3,0,0,0,477.108,0,500,
16.31,0,0,0,477.44,0,500,
16.32,0,0,0,477.772,0,500,
16.33,0,0,0,478.097,0,500,
16.34,0,0,0,478.423,0,500,
16.35,0,0,0,478.743,0,500,
16.36,0,0,0,479.056,0,500,
16.37,0,0,0,479.363,0,500,
16.38,0,0,0,479.664,0,500,
16.39,0,0,0,479.966,0,500,
16.4,0,0,0,480.267,0,500,
16.41,0,0,0,480.562,0,500,
16.42,0,0,0,480.857,0,500,
16.43,0,0,0,481.139,0,500,
16.44,0,0,0,481.428,0,500,
16.45,0,0,0,481.699,0,500,
16.46,0,0,0,481.975,0,500,
16.47,0,0,0,482.246,0,500,
16.48,0,0,0,482.51,0,500,
16.49,0,0,0,482.78,0,500,
16.5,0,0,0,483.032,0,500,
16.51,0,0,0,483.296,0,500,
16.52,0,0,0,483.542,0,500,
16.53,0,0,0,483.794,0,500,
16.54,0,0,0,484.04,0,500,
16.55,0,0,0,484.28,0,500,
16.56,0,0,0,484.519,0,500,
16.57,0,0,0,484.747,0,500,
16.58,0,0,0,484.98,0,500,
16.59,0,0,0,485.214,0,500,
16.6,0,0,0,485.435,0,500,
16.61,0,0,0,485.656,0,500,
16.62,0,0,0,485.878,0,500,
16.63,0,0,0,486.099,0,500,
16.64,0,0,0,486.314,0,500,
16.65,0,0,0,486.529,0,500,
16.66,0,0,0,486.738,0,500,
16.67,0,0,0,486.947,0,500,
16.68,0,0,0,487.156,0,500,
16.69,0,0,0,487.359,0,500,
16.7,0,0,0,487.568,0,500,
16.71,0,0,0,487.77,0,500,
16.72,0,0,0,487.967,0,500,
16.73,0,0,0,488.164,0,500,
16.74,0,0,0,488.36,0,500,
16.75,0,0,0,488.557,0,500,
16.76,0,0,0,488.747,0,500,
16.77,0,0,0,488.932,0,500,
16.78,0,0,0,489.116,0,500,
16.79,0,0,0,489.294,0,500,
16.8,0,0,0,489.473,0,500,
16.81,0,0,0,489.645,0,500,
16.82,0,0,0,489.817,0,500,
16.83,0,0,0,489.983,0,500,
16.84,0,0,0,490.149,0,500,
16.85,0,0,0,490.309,0,500,
16.86,0,0,0,490.468,0,500,
16.87,0,0,0,490.622,0,500,
16.88,0,0,0,490.776,0,500,
16.89,0,0,0,490.929,0,500,
16.9,0,0,0,491.083,0,500,
16.91,0,0,0,491.23,0,500,
16.92,0,0,0,491.366,0,500,
16.93,0,0,0,491.501,0,500,
16.94,0,0,0,491.642,0,500,
16.95,0,0,0,491.771,0,500,
16.96,0,0,0,491.906,0,500,
16.9701,0,0,0,492.035,0,500,
16.98,0,0,0,492.164,0,500,
16.99,0,0,0,492.293,0,500,
17,0,0,0,492.416,0,500,
17.01,0,0,0,492.552,0,500,
17.02,0,0,0,492.674,0,500,
17.03,0,0,0,492.797,0,500,
17.04,0,0,0,492.926,0,500,
17.05,0,0,0,493.049,0,500,
17.06,0,0,0,493.172,0,500,
17.07,0,0,0,493.289,0,500,
17.08,0,0,0,493.412,0,500,
17.09,0,0,0,493.523,0,500,
17.1,0,0,0,493.639,0,500,
17.11,0,0,0,493.756,0,500,
17.12,0,0,0,493.861,0,500,
17.13,0,0,0,493.965,0,500,
17.14,0,0,0,494.076,0,500,
17.15,0,0,0,494.174,0,500,
17.16,0,0,0,494.272,0,500,
17.17,0,0,0,494.365,0,500,
17.18,0,0,0,494.457,0,500,
17.19,0,0,0,494.549,0,500,
17.2001,0,0,0,494.641,0,500,
17.21,0,0,0,494.727,0,500,
17.22,0,0,0,494.813,0,500,
17.23,0,0,0,494.905,0,500,
17.24,0,0,0,494.991,0,500,
17.25,0,0,0,495.077,0,500,
17.26,0,0,0,495.163,0,500,
17.27,0,0,0,495.249,0,500,
17.28,0,0,0,495.329,0,500,
17.29,0,0,0,495.415,0,500,
17.3,0,0,0,495.501,0,500,
17.31,0,0,0,495.575,0,500,
17.32,0,0,0,495.661,0,500,
17.33,0,0,0,495.741,0,500,
17.34,0,0,0,495.821,0,500,
17.35,0,0,0,495.895,0,500,
17.36,0,0,0,495.969,0,500,
17.37,0,0,0,496.042,0,500,
17.38,0,0,0,496.116,0,500,
17.39,0,0,0,496.19,0,500,
17.4,0,0,0,496.264,0,500,
17.41,0,0,0,496.325,0,500,
17.42,0,0,0,496.393,0,500,
17.43,0,0,0,496.46,0,500,
17.44,0,0,0,496.522,0,500,
17.45,0,0,0,496.583,0,500,
17.46,0,0,0,496.651,0,500,
17.47,0,0,0,496.706,0,500,
17.48,0,0,0,496.767,0,500,
17.49,0,0,0,496.829,0,500,
17.5,0,0,0,496.884,0,500,
17.51,0,0,0,496.946,0,500,
17.52,0,0,0,497.001,0,500,
17.53,0,0,0,497.05,0,500,
17.54,0,0,0,497.112,0,500,
17.55,0,0,0,497.161,0,500,
17.56,0,0,0,497.216,0,500,
17.57,0,0,0,497.265,0,500,
17.58,0,0,0,497.321,0,500,
17.59,0,0,0,497.37,0,500,
17.6,0,0,0,497.419,0,500,
17.61,0,0,0,497.462,0,500,
17.62,0,0,0,497.511,0,500,
17.63,0,0,0,497.554,0,500,
17.64,0,0,0,497.603,0,500,
17.65,0,0,0,497.646,0,500,
17.66,0,0,0,497.689,0,500,
17.67,0,0,0,497.738,0,500,
17.68,0,0,0,497.781,0,500,
17.69,0,0,0,497.824,0,500,
17.7,0,0,0,497.861,0,500,
17.71,0,0,0,497.904,0,500,
17.72,0,0,0,497.941,0,500,
17.73,0,0,0,497.984,0,500,
17.74,0,0,0,498.021,0,500,
17.75,0,0,0,498.058,0,500,
17.76,0,0,0,498.095,0,500,
17.77,0,0,0,498.132,0,500,
17.78,0,0,0,498.169,0,500,
17.79,0,0,0,498.205,0,500,
17.8,0,0,0,498.236,0,500,
17.81,0,0,0,498.273,0,500,
17.82,0,0,0,498.304,0,500,
17.83,0,0,0,498.335,0,500,
17.84,0,0,0,498.371,0,500,
17.85,0,0,0,498.402,0,500,
17.86,0,0,0,498.427,0,500,
17.87,0,0,0,498.464,0,500,
17.88,0,0,0,498.488,0,500,
17.89,0,0,0,498.519,0,500,
17.9,0,0,0,498.55,0,500,
17.91,0,0,0,498.574,0,500,
17.92,0,0,0,498.599,0,500,
17.93,0,0,0,498.63,0,500,
17.94,0,0,0,498.654,0,500,
17.95,0,0,0,498.685,0,500,
17.96,0,0,0,498.709,0,500,
17.97,0,0,0,498.734,0,500,
17.98,0,0,0,498.759,0,500,
17.99,0,0,0,498.783,0,500,
18,0,0,0,498.808,0,500,
18.01,0,0,0,498.826,0,500,
18.02,0,0,0,498.845,0,500,
18.03,0,0,0,498.869,0,500,
18.04,0,0,0,498.888,0,500,
18.05,0,0,0,498.912,0,500,
18.06,0,0,0,498.931,0,500,
18.07,0,0,0,498.949,0,500,
18.08,0,0,0,498.968,0,500,
18.0901,0,0,0,498.992,0,500,
18.1,0,0,0,499.011,0,500,
18.11,0,0,0,499.023,0,500,
18.12,0,0,0,499.041,0,500,
18.13,0,0,0,499.06,0,500,
18.14,0,0,0,499.078,0,500,
18.15,0,0,0,499.09,0,500,
18.16,0,0,0,499.109,0,500,
18.17,0,0,0,499.121,0,500,
18.18,0,0,0,499.14,0,500,
18.19,0,0,0,499.152,0,500,
18.2,0,0,0,499.17,0,500,
18.21,0,0,0,499.189,0,500,
18.22,0,0,0,499.201,0,500,
18.23,0,0,0,499.219,0,500,
18.24,0,0,0,499.238,0,500,
18.25,0,0,0,499.25,0,500,
18.26,0,0,0,499.263,0,500,
18.27,0,0,0,499.281,0,500,
18.28,0,0,0,499.293,0,500,
18.29,0,0,0,499.312,0,500,
18.3,0,0,0,499.324,0,500,
18.31,0,0,0,499.33,0,500,
18.32,0,0,0,499.336,0,500,
18.33,0,0,0,499.349,0,500,
18.34,0,0,0,499.361,0,500,
18.35,0,0,0,499.373,0,500,
18.36,0,0,0,499.373,0,500,
18.37,0,0,0,499.373,0,500,
18.38,0,0,0,499.361,0,500,
18.39,0,0,0,499.361,0,500,
18.4,0,0,0,499.361,0,500,
18.41,0,0,0,499.361,0,500,
18.42,0,0,0,499.367,0,500,
18.43,0,0,0,499.367,0,500,
18.44,0,0,0,499.361,0,500,
18.45,0,0,0,499.361,0,500,
18.46,0,0,0,499.367,0,500,
18.47,0,0,0,499.367,0,500,
18.48,0,0,0,499.361,0,500,
18.49,0,0,0,499.361,0,500,
18.5,0,0,0,499.367,0,500,
18.51,0,0,0,499.367,0,500,
18.52,0,0,0,499.367,0,500,
18.53,0,0,0,499.361,0,500,
18.54,0,0,0,499.367,0,500,
18.55,0,0,0,499.367,0,500,
18.56,0,0,0,499.367,0,500,
18.57,0,0,0,499.361,0,500,
18.58,0,0,0,499.367,0,500,
18.59,0,0,0,499.367,0,500,
18.6,0,0,0,499.367,0,500,
18.61,0,0,0,499.367,0,500,
18.62,0,0,0,499.367,0,500,
18.63,0,0,0,499.367,0,500,
18.64,0,0,0,499.367,0,500,
18.65,0,0,0,499.367,0,500,
18.66,0,0,0,499.367,0,500,
18.67,0,0,0,499.367,0,500,
18.68,0,0,0,499.367,0,500,
18.69,0,0,0,499.367,0,500,
18.7,0,0,0,499.367,0,500,
18.71,0,0,0,499.367,0,500,
18.72,0,0,0,499.373,0,500,
18.73,0,0,0,499.373,0,500,
18.74,0,0,0,499.373,0,500,
18.75,0,0,0,499.373,0,500,
18.76,0,0,0,499.379,0,500,
18.77,0,0,0,499.385,0,500,
18.78,0,0,0,499.41,0,500,
18.79,0,0,0,499.435,0,500,
18.8,0,0,0,499.465,0,500,
18.81,0,0,0,499.496,0,500,
18.82,0,0,0,499.533,0,500,
18.83,0,0,0,499.576,0,500,
18.84,0,0,0,499.613,0,500,
18.85,0,0,0,499.656,0,500,
18.86,0,0,0,499.693,0,500,
18.87,0,0,0,499.73,0,500,
18.88,0,0,0,499.766,0,500,
18.89,0,0,0,499.803,0,500,
18.9,0,0,0,499.828,0,500,
18.91,0,0,0,499.859,0,500,
18.92,0,0,0,499.889,0,500,
18.93,0,0,0,499.908,0,500,
18.94,0,0,0,499.926,0,500,
18.95,0,0,0,499.951,0,500,
18.96,0,0,0,499.963,0,500,
18.97,0,0,0,499.975,0,500,
18.98,0,0,0,499.988,0,500,
18.99,0,0,0,499.994,0,500,
19,0,0,0,499.994,0,500,
19.01,0,0,0,499.988,0,500,
19.02,0,0,0,499.988,0,500,
19.03,0,0,0,499.988,0,500,
19.04,0,0,0,499.988,0,500,
19.05,0,0,0,499.988,0,500,
19.06,0,0,0,499.988,0,500,
19.07,0,0,0,499.988,0,500,
19.08,0,0,0,499.988,0,500,
19.09,0,0,0,499.988,0,500,
19.1,0,0,0,499.988,0,500,
19.11,0,0,0,499.988,0,500,
19.12,0,0,0,499.988,0,500,
19.13,0,0,0,499.988,0,500,
19.14,0,0,0,499.988,0,500,
19.15,0,0,0,499.988,0,500,
19.16,0,0,0,499.988,0,500,
19.17,0,0,0,499.988,0,500,
19.18,0,0,0,499.988,0,500,
19.19,0,0,0,499.988,0,500,
19.2,0,0,0,499.988,0,500,
19.21,0,0,0,499.988,0,500,
19.22,0,0,0,499.988,0,500,
19.23,0,0,0,499.988,0,500,
19.24,0,0,0,499.994,0,500,
