time [s],current,servo1.currentSetpoint,setpwm,
1.00194,0,0,0,
1.00486,0,0,0,
1.00806,0,0,0,
1.01118,0,0,0,
1.01388,0,0,0,
1.01692,0,0,0,
1.02033,0,0,0,
1.02302,0,0,0,
1.02579,0,0,0,
1.02899,0,0,0,
1.03233,0,0,0,
1.03517,0,0,0,
1.03786,0,0,0,
1.04069,0,0,0,
1.04488,0,0,0,
1.04785,0,0,0,
1.05075,0,0,0,
1.05418,0,0,0,
1.05782,0,0,0,
1.06118,0,0,0,
1.06404,0,0,0,
1.06701,0,0,0,
1.07072,0,0,0,
1.07386,0,0,0,
1.07705,0,0,0,
1.07988,0,0,0,
1.08362,0,0,0,
1.08695,0,0,0,
1.09029,0,0,0,
1.09322,0,0,0,
1.09647,0,0,0,
1.09961,0,0,0,
1.10252,0,0,0,
1.10549,0,0,0,
1.10861,0,0,0,
1.11219,0,0,0,
1.11518,0,0,0,
1.11818,0,0,0,
1.12107,0,0,0,
1.12437,0,0,0,
1.12751,0,0,0,
1.13054,0,0,0,
1.13351,0,0,0,
1.13671,0,0,0,
1.13969,0,0,0,
1.14253,0,0,0,
1.14544,0,0,0,
1.14861,0,0,0,
1.15148,0,0,0,
1.15467,0,0,0,
1.15772,0,0,0,
1.16082,0,0,0,
1.16388,0,0,0,
1.16672,0,0,0,
1.16962,0,0,0,
1.17238,0,0,0,
1.17627,0,0,0,
1.1792,0,0,0,
1.18222,0,0,0,
1.18535,0,0,0,
1.1887,0,0,0,
1.19218,0,0,0,
1.19521,0,0,0,
1.19786,0,0,0,
1.20062,0,0,0,
1.20475,0,0,0,
1.20785,0,0,0,
1.21084,0,0,0,
1.21355,0,0,0,
1.21739,0,0,0,
1.22148,0,0,0,
1.22445,0,0,0,
1.22719,0,0,0,
1.23071,0,0,0,
1.23356,0,0,0,
1.23656,0,0,0,
1.23936,0,0,0,
1.24266,0,0,0,
1.2457,0,0,0,
1.2487,0,0,0,
1.25169,0,0,0,
1.25479,0,0,0,
1.25753,0,0,0,
1.26076,0,0,0,
1.26369,0,0,0,
1.26692,0,0,0,
1.26999,0,0,0,
1.27299,0,0,0,
1.27585,0,0,0,
1.27918,0,0,0,
1.28208,0,0,0,
1.28486,0,0,0,
1.28777,0,0,0,
1.29068,0,0,0,
1.29446,0,0,0,
1.29796,0,0,0,
1.30093,0,0,0,
1.30398,0,0,0,
1.3067,0,0,0,
1.31049,0,0,0,
1.31372,0,0,0,
1.31655,0,0,0,
1.31938,0,0,0,
1.32282,0,0,0,
1.32581,0,0,0,
1.32878,0,0,0,
1.33153,0,0,0,
1.33421,0,0,0,
1.33806,0,0,0,
1.34091,0,0,0,
1.34397,0,0,0,
1.3467,0,0,0,
1.34979,0,0,0,
1.35282,0,0,0,
1.35588,0,0,0,
1.35945,0,0,0,
1.36249,0,0,0,
1.36533,0,0,0,
1.36833,0,0,0,
1.37112,0,0,0,
1.37394,0,0,0,
1.37707,0,0,0,
1.38029,0,0,0,
1.38352,0,0,0,
1.38634,0,0,0,
1.39039,0,0,0,
1.39349,0,0,0,
1.39633,0,0,0,
1.39927,0,0,0,
1.40233,0,0,0,
1.40556,0,0,0,
1.40833,0,0,0,
1.41128,0,0,0,
1.41418,0,0,0,
1.41704,0,0,0,
1.42025,0,0,0,
1.42307,0,0,0,
1.4259,0,0,0,
1.42943,0,0,0,
1.43248,0,0,0,
1.43548,0,0,0,
1.43836,0,0,0,
1.4413,0,0,0,
1.44451,0,0,0,
1.44768,0,0,0,
1.45092,0,0,0,
1.45384,0,0,0,
1.45717,0,0,0,
1.46007,0,0,0,
1.46286,0,0,0,
1.46585,0,0,0,
1.46938,0,0,0,
1.47256,0,0,0,
1.47536,0,0,0,
1.47819,0,0,0,
1.4814,0,0,0,
1.48479,0,0,0,
1.48785,0,0,0,
1.49053,0,0,0,
1.49319,0,0,0,
1.4972,0,0,0,
1.50033,0,0,0,
1.50317,0,0,0,
1.50601,0,0,0,
1.5092,0,0,0,
1.51242,0,0,0,
1.5156,0,0,0,
1.51853,0,0,0,
1.52181,0,0,0,
1.52475,0,0,0,
1.52781,0,0,0,
1.53072,0,0,0,
1.53337,0,0,0,
1.53738,0,0,0,
1.54057,0,0,0,
1.54374,0,0,0,
1.54656,0,0,0,
1.54995,0,0,0,
1.55288,0,0,0,
1.55571,0,0,0,
1.5594,0,0,0,
1.56259,0,0,0,
1.56573,0,0,0,
1.56868,0,0,0,
1.57192,0,0,0,
1.57555,0,0,0,
1.57918,0,0,0,
1.58217,0,0,0,
1.58518,0,0,0,
1.58826,0,0,0,
1.59119,0,0,0,
1.59428,0,0,0,
1.59718,0,0,0,
1.60008,0,0,0,
1.60353,0,0,0,
1.60623,0,0,0,
1.60934,0,0,0,
1.61228,0,0,0,
1.61537,0,0,0,
1.61855,0,0,0,
1.62169,0,0,0,
1.62438,0,0,0,
1.62729,0,0,0,
1.63037,0,0,0,
1.63339,0,0,0,
1.63653,0,0,0,
1.63922,0,0,0,
1.64239,0,0,0,
1.64544,0,0,0,
1.64859,0,0,0,
1.65145,0,0,0,
1.65434,0,0,0,
1.65729,0,0,0,
1.66029,0,0,0,
1.66322,0,0,0,
1.66673,0,0,0,
1.67032,0,0,0,
1.67364,0,0,0,
1.67655,0,0,0,
1.67935,0,0,0,
1.68319,0,0,0,
1.68585,0,0,0,
1.68899,0,0,0,
1.69188,0,0,0,
1.69493,0,0,0,
1.69876,0,0,0,
1.70187,0,0,0,
1.7047,0,0,0,
1.70769,0,0,0,
1.71074,0,0,0,
1.71385,0,0,0,
1.71668,0,0,0,
1.71978,0,0,0,
1.72327,0,0,0,
